ID cluster length robot_feedback previous_score current_score current_result action engagement
user_5/session_2 2 5 0 -4 2 1 5 0.529976541154
user_5/session_2 2 5 2 2 -2 -1 0 0.522562432209
user_5/session_2 2 3 0 -2 1 1 4 0.541948632191
user_5/session_2 2 3 1 1 1 1 2 0.536810141147
user_5/session_2 2 7 0 1 3 1 5 0.543385439868
user_5/session_2 2 7 2 3 3 1 2 0.539328940262
user_5/session_2 2 7 0 3 3 1 3 0.532070604557
user_5/session_2 2 9 0 3 -4 -1 2 0.523237452148
user_5/session_2 2 7 0 -4 3 1 1 0.542607474618
user_5/session_2 2 5 0 3 2 1 4 0.534095748886
user_5/session_2 2 5 1 2 -2 -1 3 0.531622155583
user_5/session_2 2 9 0 -2 -4 -1 2 0.530127733485
user_5/session_2 2 7 0 -4 -3 -1 3 0.545379627682
user_5/session_2 2 9 0 -3 -4 -1 -1 0.535622760018
user_8/session_1 1 3 0 0 1 1 1 0.548112375027
user_8/session_1 1 5 0 1 2 1 4 0.586700033365
user_8/session_1 1 5 1 2 2 1 2 0.614546712987
user_8/session_1 1 7 0 2 3 1 3 0.569367906937
user_8/session_1 1 9 0 3 4 1 4 0.565558802029
user_8/session_1 1 9 1 4 4 1 1 0.567437897943
user_8/session_1 1 5 0 4 2 1 0 0.595675780625
user_8/session_1 1 3 0 2 1 1 4 0.588061524014
user_8/session_1 1 3 1 1 1 1 2 0.645168627659
user_8/session_1 1 7 0 1 -3 -1 0 0.551860450724
user_8/session_1 1 3 0 -3 1 1 5 0.650758997407
user_8/session_1 1 3 2 1 1 1 1 0.605492867418
user_8/session_1 1 5 0 1 2 1 2 0.58169053869
user_8/session_1 1 7 0 2 -3 -1 3 0.559526065476
user_8/session_1 1 9 0 -3 4 1 4 0.559221741019
user_8/session_1 1 9 1 4 4 1 2 0.557763725897
user_8/session_1 1 7 0 4 3 1 0 0.569346015126
user_8/session_1 1 3 0 3 1 1 5 0.578718596865
user_8/session_1 1 3 2 1 1 1 1 0.541104583644
user_8/session_1 1 5 0 1 2 1 0 0.595572664949
user_8/session_1 1 3 0 2 1 1 2 0.578644504742
user_8/session_1 1 7 0 1 3 1 5 0.603214997428
user_8/session_1 1 7 2 3 -3 -1 2 0.577713975214
user_8/session_1 1 7 0 -3 3 1 1 0.594709184385
user_8/session_1 1 5 0 3 2 1 -1 0.591984655041
user_42/session_1 2 7 0 0 3 1 2 0.536053021372
user_42/session_1 2 7 0 3 -3 -1 5 0.521279951365
user_42/session_1 2 7 2 -3 3 1 3 0.537439364353
user_42/session_1 2 9 0 3 -4 -1 1 0.529985011714
user_42/session_1 2 5 0 -4 2 1 4 0.53953121526
user_42/session_1 2 5 1 2 2 1 1 0.538648953997
user_42/session_1 2 5 0 2 2 1 0 0.535522009894
user_42/session_1 2 3 0 2 1 1 5 0.522273108636
user_42/session_1 2 3 2 1 1 1 3 0.520612048461
user_42/session_1 2 9 0 1 -4 -1 4 0.518605844281
user_42/session_1 2 9 1 -4 -4 -1 2 0.518875075993
user_42/session_1 2 7 0 -4 3 1 1 0.52498749003
user_42/session_1 2 5 0 3 2 1 0 0.522804608281
user_42/session_1 2 3 0 2 1 1 4 0.520909445906
user_42/session_1 2 3 1 1 1 1 1 0.524513607203
user_42/session_1 2 5 0 1 -2 -1 1 0.513331391937
user_42/session_1 2 5 0 -2 2 1 3 0.519746908323
user_42/session_1 2 9 0 2 -4 -1 5 0.519536233794
user_42/session_1 2 9 2 -4 -4 -1 3 0.514169085081
user_42/session_1 2 9 0 -4 -4 -1 1 0.51540262707
user_42/session_1 2 5 0 -4 2 1 0 0.518491627698
user_42/session_1 2 3 0 2 1 1 2 0.510539817074
user_42/session_1 2 7 0 1 3 1 2 0.518645267294
user_42/session_1 2 7 0 3 -3 -1 4 0.515867409306
user_42/session_1 2 7 1 -3 -3 -1 -1 0.516094798694
user_47/session_1 0 5 0 0 -2 -1 2 0.552571467339
user_47/session_1 0 7 0 -2 -3 -1 4 0.541217313615
user_47/session_1 0 7 1 -3 3 1 3 0.556915206871
user_47/session_1 0 9 0 3 -4 -1 2 0.537490793426
user_47/session_1 0 7 0 -4 -3 -1 1 0.539022718275
user_47/session_1 0 5 0 -3 2 1 0 0.539521103079
user_47/session_1 0 3 0 2 1 1 2 0.543495244198
user_47/session_1 0 7 0 1 -3 -1 3 0.546086841128
user_47/session_1 0 9 0 -3 -4 -1 5 0.535091725938
user_47/session_1 0 9 2 -4 -4 -1 3 0.537501106833
user_47/session_1 0 9 0 -4 -4 -1 4 0.542679160587
user_47/session_1 0 9 1 -4 -4 -1 1 0.537509348047
user_47/session_1 0 5 0 -4 -2 -1 1 0.552573581923
user_47/session_1 0 5 0 -2 -2 -1 0 0.535992427124
user_47/session_1 0 3 0 -2 1 1 5 0.565897039463
user_47/session_1 0 3 2 1 1 1 2 0.543435090924
user_47/session_1 0 7 0 1 -3 -1 3 0.556028583154
user_47/session_1 0 9 0 -3 -4 -1 2 0.560407595639
user_47/session_1 0 7 0 -4 -3 -1 1 0.551772904445
user_47/session_1 0 5 0 -3 2 1 4 0.54272263055
user_47/session_1 0 5 1 2 2 1 0 0.537321008379
user_47/session_1 0 3 0 2 1 1 4 0.559212113408
user_47/session_1 0 3 1 1 1 1 3 0.549994894618
user_47/session_1 0 9 0 1 -4 -1 2 0.535056629685
user_47/session_1 0 7 0 -4 -3 -1 -1 0.54460183377
user_18/session_1 2 3 0 0 1 1 1 0.544241796645
user_18/session_1 2 5 0 1 2 1 2 0.555443126403
user_18/session_1 2 7 0 2 3 1 3 0.542580899164
user_18/session_1 2 9 0 3 -4 -1 4 0.538576413967
user_18/session_1 2 9 1 -4 -4 -1 2 0.52502797236
user_18/session_1 2 7 0 -4 -3 -1 0 0.545795265553
user_18/session_1 2 3 0 -3 1 1 5 0.533249225366
user_18/session_1 2 3 2 1 1 1 1 0.529429491771
user_18/session_1 2 5 0 1 -2 -1 4 0.535122337635
user_18/session_1 2 5 1 -2 2 1 1 0.519560095594
user_18/session_1 2 5 0 2 2 1 0 0.537645370758
user_18/session_1 2 3 0 2 1 1 5 0.558617474514
user_18/session_1 2 3 2 1 1 1 2 0.526336638418
user_18/session_1 2 7 0 1 3 1 3 0.537491512258
user_18/session_1 2 9 0 3 4 1 5 0.55803830516
user_18/session_1 2 9 2 4 -4 -1 1 0.516925901467
user_18/session_1 2 5 0 -4 2 1 2 0.548508141455
user_18/session_1 2 7 0 2 3 1 3 0.544947481953
user_18/session_1 2 9 0 3 -4 -1 4 0.539516077905
user_18/session_1 2 9 1 -4 -4 -1 2 0.534336721789
user_18/session_1 2 7 0 -4 -3 -1 1 0.539023810585
user_18/session_1 2 5 0 -3 2 1 5 0.539855750268
user_18/session_1 2 5 2 2 2 1 1 0.538725416341
user_18/session_1 2 5 0 2 2 1 2 0.542864580493
user_18/session_1 2 7 0 2 3 1 -1 0.559305230426
user_66/session_1 2 3 0 0 1 1 1 0.533429739598
user_66/session_1 2 5 0 1 2 1 2 0.550868353884
user_66/session_1 2 7 0 2 -3 -1 5 0.525419576481
user_66/session_1 2 7 2 -3 -3 -1 1 0.531330729261
user_66/session_1 2 5 0 -3 2 1 0 0.530943571198
user_66/session_1 2 3 0 2 1 1 4 0.545398922118
user_66/session_1 2 3 1 1 1 1 2 0.529293340491
user_66/session_1 2 7 0 1 -3 -1 3 0.544767819447
user_66/session_1 2 9 0 -3 -4 -1 5 0.528060903621
user_66/session_1 2 9 2 -4 4 1 3 0.545296321379
user_66/session_1 2 9 0 4 -4 -1 1 0.536472889259
user_66/session_1 2 5 0 -4 2 1 5 0.525555793467
user_66/session_1 2 5 2 2 2 1 0 0.545921808353
user_66/session_1 2 3 0 2 1 1 4 0.528572329932
user_66/session_1 2 3 1 1 1 1 2 0.540101414889
user_66/session_1 2 7 0 1 3 1 5 0.539215041025
user_66/session_1 2 7 2 3 3 1 2 0.526856419911
user_66/session_1 2 7 0 3 3 1 3 0.528724421577
user_66/session_1 2 9 0 3 4 1 2 0.527677473575
user_66/session_1 2 7 0 4 3 1 1 0.528726851819
user_66/session_1 2 5 0 3 2 1 4 0.531852581845
user_66/session_1 2 5 1 2 2 1 3 0.534428854416
user_66/session_1 2 9 0 2 -4 -1 2 0.516986276118
user_66/session_1 2 7 0 -4 3 1 3 0.530499555804
user_66/session_1 2 9 0 3 -4 -1 -1 0.530273741642
user_63/session_1 1 7 0 0 3 1 3 0.554258184418
user_63/session_1 1 9 0 3 4 1 4 0.54446438717
user_63/session_1 1 9 1 4 -4 -1 1 0.548856535924
user_63/session_1 1 5 0 -4 2 1 1 0.547123019578
user_63/session_1 1 5 0 2 2 1 0 0.561652101719
user_63/session_1 1 3 0 2 1 1 5 0.555734786831
user_63/session_1 1 3 2 1 1 1 2 0.548006286941
user_63/session_1 1 7 0 1 -3 -1 1 0.539633903281
user_63/session_1 1 5 0 -3 2 1 0 0.535891316497
user_63/session_1 1 3 0 2 1 1 4 0.551884780003
user_63/session_1 1 3 1 1 1 1 1 0.544336619818
user_63/session_1 1 5 0 1 2 1 5 0.536451141413
user_63/session_1 1 5 2 2 2 1 2 0.545474617353
user_63/session_1 1 7 0 2 3 1 3 0.540205697819
user_63/session_1 1 9 0 3 4 1 4 0.544793969948
user_63/session_1 1 9 1 4 -4 -1 3 0.543645718282
user_63/session_1 1 9 0 -4 4 1 2 0.539109275696
user_63/session_1 1 7 0 4 -3 -1 2 0.539021610631
user_63/session_1 1 7 0 -3 -3 -1 1 0.536005921362
user_63/session_1 1 5 0 -3 2 1 5 0.525181986745
user_63/session_1 1 5 2 2 2 1 2 0.546244227365
user_63/session_1 1 7 0 2 3 1 0 0.546584263239
user_63/session_1 1 3 0 3 1 1 4 0.526990056011
user_63/session_1 1 3 1 1 1 1 1 0.531634031383
user_63/session_1 1 5 0 1 2 1 -1 0.532431467663
user_6/session_1 1 7 0 0 -3 -1 3 0.652733988436
user_6/session_1 1 9 0 -3 4 1 4 0.693617209323
user_6/session_1 1 9 1 4 4 1 1 0.649261526637
user_6/session_1 1 5 0 4 -2 -1 1 0.616553892758
user_6/session_1 1 5 0 -2 2 1 0 0.629210801849
user_6/session_1 1 3 0 2 1 1 5 0.632782398144
user_6/session_1 1 3 2 1 1 1 2 0.619504177373
user_6/session_1 1 7 0 1 3 1 1 0.637186031288
user_6/session_1 1 5 0 3 2 1 0 0.62943587889
user_6/session_1 1 3 0 2 1 1 4 0.592225819272
user_6/session_1 1 3 1 1 1 1 1 0.620403463491
user_6/session_1 1 5 0 1 2 1 5 0.620497791283
user_6/session_1 1 5 2 2 2 1 2 0.599871717163
user_6/session_1 1 7 0 2 3 1 3 0.677849699427
user_6/session_1 1 9 0 3 -4 -1 4 0.58973522674
user_6/session_1 1 9 1 -4 -4 -1 3 0.629266066772
user_6/session_1 1 9 0 -4 -4 -1 2 0.710184225521
user_6/session_1 1 7 0 -4 -3 -1 2 0.593079313643
user_6/session_1 1 7 0 -3 -3 -1 1 0.603635500393
user_6/session_1 1 5 0 -3 2 1 5 0.626075543642
user_6/session_1 1 5 2 2 2 1 2 0.611971827017
user_6/session_1 1 7 0 2 3 1 0 0.620482114774
user_6/session_1 1 3 0 3 1 1 4 0.580968486923
user_6/session_1 1 3 1 1 1 1 1 0.623048176982
user_6/session_1 1 5 0 1 2 1 -1 0.72937468189
user_16/session_1 0 3 0 0 1 1 1 0.557843391329
user_16/session_1 0 5 0 1 -2 -1 2 0.536765627331
user_16/session_1 0 7 0 -2 -3 -1 4 0.550018050662
user_16/session_1 0 7 1 -3 -3 -1 2 0.542356228914
user_16/session_1 0 7 0 -3 -3 -1 3 0.645276683639
user_16/session_1 0 9 0 -3 -4 -1 5 0.568474387712
user_16/session_1 0 9 2 -4 -4 -1 1 0.583806145457
user_16/session_1 0 5 0 -4 2 1 4 0.556855425893
user_16/session_1 0 5 1 2 2 1 0 0.549454712902
user_16/session_1 0 3 0 2 1 1 0 0.526142892281
user_16/session_1 0 3 0 1 1 1 2 0.532395918972
user_16/session_1 0 7 0 1 -3 -1 4 0.528167967344
user_16/session_1 0 7 1 -3 -3 -1 3 0.53930896326
user_16/session_1 0 9 0 -3 -4 -1 5 0.543373674743
user_16/session_1 0 9 2 -4 -4 -1 2 0.572892596797
user_16/session_1 0 7 0 -4 -3 -1 1 0.543409312727
user_16/session_1 0 5 0 -3 2 1 4 0.555330367858
user_16/session_1 0 5 1 2 2 1 0 0.556875038318
user_16/session_1 0 3 0 2 1 1 1 0.551500879537
user_16/session_1 0 5 0 1 -2 -1 3 0.535021595095
user_16/session_1 0 9 0 -2 -4 -1 5 0.54217248312
user_16/session_1 0 9 2 -4 -4 -1 4 0.551073450749
user_16/session_1 0 9 1 -4 -4 -1 1 0.55937753162
user_16/session_1 0 5 0 -4 2 1 0 0.553488436221
user_16/session_1 0 3 0 2 1 1 -1 0.5323951925
user_24/session_1 1 5 0 0 2 1 0 0.529985521514
user_24/session_1 1 3 0 2 1 1 1 0.542674401903
user_24/session_1 1 5 0 1 2 1 5 0.529643838052
user_24/session_1 1 5 2 2 2 1 2 0.528584208023
user_24/session_1 1 7 0 2 3 1 3 0.537688791386
user_24/session_1 1 9 0 3 -4 -1 2 0.554015802982
user_24/session_1 1 7 0 -4 3 1 5 0.530903959307
user_24/session_1 1 7 2 3 -3 -1 1 0.539013064931
user_24/session_1 1 5 0 -3 2 1 0 0.525608768924
user_24/session_1 1 3 0 2 1 1 4 0.528034198387
user_24/session_1 1 3 1 1 1 1 1 0.53184303702
user_24/session_1 1 5 0 1 2 1 5 0.542527342799
user_24/session_1 1 5 2 2 2 1 2 0.525279683276
user_24/session_1 1 7 0 2 3 1 1 0.542148502758
user_24/session_1 1 5 0 3 2 1 0 0.539940483465
user_24/session_1 1 3 0 2 1 1 5 0.535745522123
user_24/session_1 1 3 2 1 1 1 2 0.546797943694
user_24/session_1 1 7 0 1 3 1 3 0.529145757552
user_24/session_1 1 9 0 3 -4 -1 4 0.529810225879
user_24/session_1 1 9 1 -4 4 1 2 0.538190963126
user_24/session_1 1 7 0 4 -3 -1 3 0.549310317022
user_24/session_1 1 9 0 -3 4 1 2 0.52934138762
user_24/session_1 1 7 0 4 3 1 4 0.538043485704
user_24/session_1 1 7 1 3 3 1 1 0.523213395966
user_24/session_1 1 5 0 3 2 1 -1 0.554440427246
user_52/session_1 0 7 0 0 3 1 3 0.533922613218
user_52/session_1 0 9 0 3 -4 -1 5 0.516785820953
user_52/session_1 0 9 2 -4 -4 -1 3 0.517031624176
user_52/session_1 0 9 0 -4 -4 -1 1 0.518490330707
user_52/session_1 0 5 0 -4 -2 -1 0 0.531969761456
user_52/session_1 0 3 0 -2 1 1 4 0.530490145161
user_52/session_1 0 3 1 1 1 1 1 0.54571950404
user_52/session_1 0 5 0 1 2 1 0 0.539373372689
user_52/session_1 0 3 0 2 1 1 4 0.529685866357
user_52/session_1 0 3 1 1 1 1 1 0.537059003136
user_52/session_1 0 5 0 1 2 1 2 0.540346809081
user_52/session_1 0 7 0 2 -3 -1 2 0.528031467345
user_52/session_1 0 7 0 -3 3 1 5 0.537094575023
user_52/session_1 0 7 2 3 3 1 1 0.529835371721
user_52/session_1 0 5 0 3 2 1 2 0.529175249969
user_52/session_1 0 7 0 2 -3 -1 4 0.531703988562
user_52/session_1 0 7 1 -3 3 1 3 0.534208430483
user_52/session_1 0 9 0 3 -4 -1 2 0.526612045417
user_52/session_1 0 7 0 -4 3 1 5 0.529739463498
user_52/session_1 0 7 2 3 -3 -1 2 0.528579299448
user_52/session_1 0 7 0 -3 -3 -1 1 0.527785915771
user_52/session_1 0 5 0 -3 2 1 0 0.533724434777
user_52/session_1 0 3 0 2 1 1 4 0.529351890284
user_52/session_1 0 3 1 1 1 1 2 0.5338185416
user_52/session_1 0 7 0 1 -3 -1 -1 0.529871986475
user_15/session_1 2 5 0 0 2 1 0 0.536398999459
user_15/session_1 2 3 0 2 1 1 1 0.517731466338
user_15/session_1 2 5 0 1 2 1 5 0.529250630577
user_15/session_1 2 5 2 2 2 1 2 0.525695828091
user_15/session_1 2 7 0 2 3 1 3 0.523565110626
user_15/session_1 2 9 0 3 -4 -1 2 0.529574620822
user_15/session_1 2 7 0 -4 3 1 5 0.545844878789
user_15/session_1 2 7 2 3 -3 -1 1 0.53154982725
user_15/session_1 2 5 0 -3 2 1 0 0.525843068771
user_15/session_1 2 3 0 2 1 1 4 0.528499168823
user_15/session_1 2 3 1 1 1 1 1 0.539397810262
user_15/session_1 2 5 0 1 2 1 5 0.533088225607
user_15/session_1 2 5 2 2 2 1 2 0.528293686093
user_15/session_1 2 7 0 2 3 1 1 0.531440430976
user_15/session_1 2 5 0 3 2 1 0 0.550607629854
