user_23/session_1 0.161223144902 0.182102645559 0.191613236738 0.209110082332
user_1/session_4 0.279686648844 0.364113319046 0.346820683584 0.309230349335
user_1/session_5 0.284794409106 0.289251693468 0.292413767618 0.281931440224
user_59/session_1 0.180675528133 0.183700233452 0.214450899605 0.224287663344
user_34/session_1 0.226464107512 0.238327821191 0.234112077362 0.176350144462
user_57/session_1 0.357371536848 0.397239809475 0.335181472185 0.293623342301
user_26/session_1 0.336770450216 0.286229038043 0.231540240939 0.247732884125
user_5/session_2 0.315068148272 0.226720945763 0.291528438673 0.257780475324
user_8/session_1 0.743582747024 0.774020860189 0.605860731839 0.498808534732
user_42/session_1 0.156826408451 0.213078907176 0.194631973818 0.154517524047
user_47/session_1 0.41486744946 0.346321881506 0.384989328315 0.325607182854
user_18/session_1 0.303909612509 0.315902113388 0.360729283544 0.280833501694
user_66/session_1 0.274030709292 0.283659121482 0.251097015266 0.241373592804
user_63/session_1 0.343723601274 0.329003293004 0.339378630631 0.349848889143
user_6/session_1 0.874144238429 1.04797230549 1.03263805267 1.22471121078
user_16/session_1 0.317737400498 0.387071957254 0.44877683134 0.476636871128
user_24/session_1 0.295739680537 0.275934377728 0.289093209042 0.303573418626
user_52/session_1 0.270532795725 0.276737020421 0.246412700233 0.156532895102
user_15/session_1 0.231390171092 0.259563342336 0.260314850854 0.229781563258
user_41/session_1 0.244809373869 0.237365199232 0.18948749487 0.215160074962
user_22/session_1 0.543453891592 0.611157147884 0.565288357254 0.711788126736
user_56/session_1 0.317130573149 0.421692538668 0.377738610584 0.403532211128
user_69/session_1 0.376886706825 0.34395015734 0.411772072733 0.244821103546
user_36/session_1 0.350128638266 0.322829309963 0.368207717154 0.313314525538
user_38/session_1 0.238907585535 0.261730013761 0.234208860776 0.235003799659
user_40/session_1 0.199066892046 0.195431001478 0.193840144727 0.202487624138
user_31/session_1 0.338174666353 0.30337591602 0.318484238976 0.345122904569
user_32/session_1 0.258500223281 0.25817648192 0.266171598424 0.258222419712
user_4/session_2 0.198225845506 0.24165893848 0.220115812544 0.210116943399
user_4/session_3 0.212641599661 0.22900127326 0.190839769037 0.179729773876
user_30/session_1 0.357616073302 0.4253160838 0.309054979096 0.44586112308
user_29/session_1 0.208080786535 0.27167857018 0.235478602561 0.195145159558
user_10/session_1 0.293494287218 0.28714671753 0.304735416931 0.360420714724
user_62/session_1 0.341295946941 0.353791293037 0.392492236187 0.371687017894
user_49/session_1 0.172905325425 0.210231847317 0.225052910205 0.223995942201
user_17/session_1 0.400100918394 0.426423558768 0.35500187007 0.350243991529
user_65/session_1 0.556653765965 0.580316620207 0.571035085263 0.503719290596
user_55/session_1 0.239135502406 0.213201670918 0.202255442398 0.225499733289
user_2/session_2 0.447360247667 0.467307830255 0.481875164012 0.477194097277
user_37/session_1 0.871842706312 0.649817816612 0.798859477683 0.807241398807
user_67/session_1 0.292710431293 0.346466594613 0.337807924858 0.267339206255
user_9/session_1 0.234036585775 0.281218002277 0.28233506861 0.266255431553
user_46/session_1 0.33278563318 0.404235629463 0.406785739896 0.359005503334
user_43/session_1 0.484944586746 0.526874106991 0.390423189488 0.439355249203
user_35/session_1 0.333455760264 0.42576228913 0.349860737604 0.331177816239
user_27/session_1 0.480085499769 0.321344936109 0.314852616007 0.365699434099
user_64/session_1 0.634368581007 0.640828212024 0.645006161022 0.593637296423
user_7/session_1 0.339646261119 0.346912556653 0.299982260314 0.343853855866
user_11/session_1 0.629262628954 0.650227937616 0.746114039631 0.936684805088
user_39/session_1 1.04787285828 1.15441721938 1.51671972996 1.36977270358
user_44/session_1 0.619323563208 0.68304140621 0.57159909593 0.632194573174
user_25/session_1 0.360335772093 0.310084041911 0.384151316672 0.345715873306
user_28/session_1 0.576326192617 0.893777814722 0.713394831268 0.553258961325
user_68/session_1 0.341385615288 0.339868420555 0.35829546651 0.416895586289
user_33/session_1 0.255745231917 0.260090570097 0.245921716126 0.251988659265
user_20/session_1 0.201341462078 0.176799295748 0.162649962686 0.160999921271
user_12/session_1 0.506298372551 0.410660852953 0.438221126576 0.427023156347
