ID cluster length robot_feedback previous_score current_score current_result action engagement
user_52/session_1 1 5 0 -3 2 1 0 -0.111219962524
user_52/session_1 1 3 0 2 1 1 4 -0.147653149164
user_52/session_1 1 3 1 1 1 1 2 -0.113507360023
user_52/session_1 1 7 0 1 -3 -1 -1 -0.142581940744
user_15/session_1 0 5 0 0 2 1 0 -0.0898572322281
user_15/session_1 0 3 0 2 1 1 1 -0.237359976076
user_15/session_1 0 5 0 1 2 1 5 -0.1559107964
user_15/session_1 0 5 2 2 2 1 2 -0.176460294297
user_15/session_1 0 7 0 2 3 1 3 -0.195623483894
user_15/session_1 0 9 0 3 -4 -1 2 -0.146915288692
user_15/session_1 0 7 0 -4 3 1 5 -0.0128203474832
user_15/session_1 0 7 2 3 -3 -1 1 -0.131790810931
user_15/session_1 0 5 0 -3 2 1 0 -0.180602186165
user_15/session_1 0 3 0 2 1 1 4 -0.150585584648
user_15/session_1 0 3 1 1 1 1 1 -0.0662790234787
user_15/session_1 0 5 0 1 2 1 5 -0.117732630768
user_15/session_1 0 5 2 2 2 1 2 -0.155863339974
user_15/session_1 0 7 0 2 3 1 1 -0.132866172013
user_15/session_1 0 5 0 3 2 1 0 0.0272449806504
user_15/session_1 0 3 0 2 1 1 5 -0.138304627991
user_15/session_1 0 3 2 1 1 1 2 -0.14879562305
user_15/session_1 0 7 0 1 -3 -1 3 -0.134786726263
user_15/session_1 0 9 0 -3 -4 -1 4 -0.131691186212
user_15/session_1 0 9 1 -4 -4 -1 2 -0.210691417132
user_15/session_1 0 7 0 -4 3 1 3 -0.162293695075
user_15/session_1 0 9 0 3 4 1 2 -0.110196407493
user_15/session_1 0 7 0 4 3 1 4 -0.12833382061
user_15/session_1 0 7 1 3 -3 -1 1 -0.0562072420255
user_15/session_1 0 5 0 -3 2 1 -1 -0.111552867254
user_41/session_1 1 7 0 0 -3 -1 2 -0.217255500176
user_41/session_1 1 7 0 -3 -3 -1 5 -0.213500548704
user_41/session_1 1 7 2 -3 -3 -1 3 -0.197932467333
user_41/session_1 1 9 0 -3 -4 -1 1 -0.156560672179
user_41/session_1 1 5 0 -4 2 1 4 -0.119329285417
user_41/session_1 1 5 1 2 -2 -1 1 -0.198633853084
user_41/session_1 1 5 0 -2 2 1 0 -0.174237382263
user_41/session_1 1 3 0 2 -1 -1 5 -0.115517887476
user_41/session_1 1 3 2 -1 1 1 3 -0.195873509185
user_41/session_1 1 9 0 1 -4 -1 4 -0.188382068772
user_41/session_1 1 9 1 -4 -4 -1 2 -0.189285761294
user_41/session_1 1 7 0 -4 3 1 1 -0.139846944848
user_41/session_1 1 5 0 3 2 1 0 -0.106150147174
user_41/session_1 1 3 0 2 1 1 4 -0.104095879638
user_41/session_1 1 3 1 1 1 1 1 -0.122195782236
user_41/session_1 1 5 0 1 2 1 1 -0.139439774363
user_41/session_1 1 5 0 2 2 1 3 -0.104668836388
user_41/session_1 1 9 0 2 4 1 5 -0.116934258793
user_41/session_1 1 9 2 4 -4 -1 3 -0.151660094739
user_41/session_1 1 9 0 -4 -4 -1 1 -0.184147523294
user_41/session_1 1 5 0 -4 2 1 0 -0.153570293665
user_41/session_1 1 3 0 2 1 1 2 -0.136545762824
user_41/session_1 1 7 0 1 3 1 2 -0.171043679095
user_41/session_1 1 7 0 3 3 1 4 -0.186465070738
user_41/session_1 1 7 1 3 -3 -1 -1 -0.205129292003
user_22/session_1 0 7 0 0 3 1 3 0.56634109709
user_22/session_1 0 9 0 3 4 1 5 0.401907045672
user_22/session_1 0 9 2 4 -4 -1 3 0.343268922526
user_22/session_1 0 9 0 -4 -4 -1 1 0.514340424865
user_22/session_1 0 5 0 -4 2 1 0 0.274018553947
user_22/session_1 0 3 0 2 1 1 4 0.199368368491
user_22/session_1 0 3 1 1 1 1 1 0.196472068154
user_22/session_1 0 5 0 1 2 1 0 0.215017060699
user_22/session_1 0 3 0 2 1 1 4 0.0815681904707
user_22/session_1 0 3 1 1 1 1 1 0.184788054468
user_22/session_1 0 5 0 1 2 1 2 0.177973986051
user_22/session_1 0 7 0 2 3 1 2 0.305703475072
user_22/session_1 0 7 0 3 3 1 5 0.097495016294
user_22/session_1 0 7 2 3 3 1 1 0.132181660253
user_22/session_1 0 5 0 3 2 1 2 0.239980947875
user_22/session_1 0 7 0 2 3 1 4 0.118080122512
user_22/session_1 0 7 1 3 -3 -1 3 0.0584764710709
user_22/session_1 0 9 0 -3 -4 -1 2 0.0690155613179
user_22/session_1 0 7 0 -4 3 1 5 0.156882729744
user_22/session_1 0 7 2 3 3 1 2 0.0952488824954
user_22/session_1 0 7 0 3 -3 -1 1 0.346995093353
user_22/session_1 0 5 0 -3 2 1 0 0.250519500146
user_22/session_1 0 3 0 2 1 1 4 0.187648904967
user_22/session_1 0 3 1 1 1 1 2 0.132946934159
user_22/session_1 0 7 0 1 -3 -1 -1 -0.0210723567531
user_56/session_1 0 3 0 0 1 1 1 -0.127854405158
user_56/session_1 0 5 0 1 2 1 2 -0.0663126497194
user_56/session_1 0 7 0 2 3 1 5 -0.00373269241825
user_56/session_1 0 7 2 3 -3 -1 1 0.071799589772
user_56/session_1 0 5 0 -3 2 1 0 -0.0926864006973
user_56/session_1 0 3 0 2 1 1 4 -0.193146615611
user_56/session_1 0 3 1 1 1 1 2 -0.120637545404
user_56/session_1 0 7 0 1 3 1 3 -0.0546857145473
user_56/session_1 0 9 0 3 -4 -1 5 -0.10967349439
user_56/session_1 0 9 2 -4 -4 -1 3 -0.0423446674884
user_56/session_1 0 9 0 -4 -4 -1 1 -0.0222267475897
user_56/session_1 0 5 0 -4 2 1 5 0.0127486537599
user_56/session_1 0 5 2 2 2 1 0 0.102450876443
user_56/session_1 0 3 0 2 1 1 4 0.120870402619
user_56/session_1 0 3 1 1 1 1 2 0.00814533859586
user_56/session_1 0 7 0 1 -3 -1 5 -0.0863959935333
user_56/session_1 0 7 2 -3 3 1 2 -0.129766338066
user_56/session_1 0 7 0 3 -3 -1 3 -0.0334420634947
user_56/session_1 0 9 0 -3 -4 -1 2 0.0139085501796
user_56/session_1 0 7 0 -4 3 1 1 0.00701364705988
user_56/session_1 0 5 0 3 2 1 4 0.210640667982
user_56/session_1 0 5 1 2 -2 -1 3 0.085383255396
user_56/session_1 0 9 0 -2 4 1 2 0.134304605592
user_56/session_1 0 7 0 4 -3 -1 3 0.213877344772
user_56/session_1 0 9 0 -3 4 1 -1 0.169294191622
user_69/session_1 0 7 0 0 -3 -1 3 0.349921111879
user_69/session_1 0 9 0 -3 -4 -1 4 -0.0724431065396
user_69/session_1 0 9 1 -4 -4 -1 1 -0.0742772423744
user_69/session_1 0 5 0 -4 2 1 1 -0.0961884118381
user_69/session_1 0 5 0 2 2 1 0 -0.150875494703
user_69/session_1 0 3 0 2 1 1 5 -0.0805304178909
user_69/session_1 0 3 2 1 1 1 2 -0.0435203045871
user_69/session_1 0 7 0 1 -3 -1 1 -0.171979593776
user_69/session_1 0 5 0 -3 2 1 0 -0.151238926988
user_69/session_1 0 3 0 2 1 1 4 0.0711735497694
user_69/session_1 0 3 1 1 1 1 1 -0.0859936517847
user_69/session_1 0 5 0 1 2 1 5 -0.0325738216901
user_69/session_1 0 5 2 2 2 1 2 -0.00963772954263
user_69/session_1 0 7 0 2 3 1 3 0.113719967879
user_69/session_1 0 9 0 3 -4 -1 4 -0.213823257861
user_69/session_1 0 9 1 -4 -4 -1 3 -0.114847133706
user_69/session_1 0 9 0 -4 -4 -1 2 -0.198779432491
user_69/session_1 0 7 0 -4 3 1 2 -0.0409355422842
user_69/session_1 0 7 0 3 -3 -1 1 -0.129916667755
user_69/session_1 0 5 0 -3 2 1 5 -0.0895473394695
user_69/session_1 0 5 2 2 2 1 2 0.0608001007038
user_69/session_1 0 7 0 2 3 1 0 0.0718923316139
user_69/session_1 0 3 0 3 1 1 4 0.121268840622
user_69/session_1 0 3 1 1 1 1 1 0.000991395978012
user_69/session_1 0 5 0 1 2 1 -1 0.183621777122
user_36/session_1 0 3 0 0 1 1 1 -0.0288289860516
user_36/session_1 0 5 0 1 2 1 2 0.0294696099099
user_36/session_1 0 7 0 2 3 1 4 0.0724276032606
user_36/session_1 0 7 1 3 -3 -1 3 -0.0691809716926
user_36/session_1 0 9 0 -3 -4 -1 5 -0.100205638709
user_36/session_1 0 9 2 -4 -4 -1 2 0.0620490301388
user_36/session_1 0 7 0 -4 -3 -1 1 -0.0393922379506
user_36/session_1 0 5 0 -3 2 1 0 -0.0226836138624
user_36/session_1 0 3 0 2 1 1 4 -0.104504852043
user_36/session_1 0 3 1 1 1 1 1 0.021995686022
user_36/session_1 0 5 0 1 2 1 5 -0.0680265900275
user_36/session_1 0 5 2 2 2 1 2 -0.0397608245446
user_36/session_1 0 7 0 2 -3 -1 3 -0.00310438081499
user_36/session_1 0 9 0 -3 -4 -1 5 0.0660374073869
user_36/session_1 0 9 2 -4 -4 -1 0 -0.13387045257
user_36/session_1 0 3 0 -4 1 1 1 -0.0359114791891
user_36/session_1 0 5 0 1 2 1 2 -0.089362805896
user_36/session_1 0 7 0 2 3 1 4 0.0494210444121
user_36/session_1 0 7 1 3 3 1 2 0.0569622111369
user_36/session_1 0 7 0 3 3 1 3 -0.147265215261
user_36/session_1 0 9 0 3 4 1 4 -0.0837087848212
user_36/session_1 0 9 1 4 -4 -1 0 -0.208345237037
user_36/session_1 0 3 0 -4 1 1 1 -0.000382868108716
user_36/session_1 0 5 0 1 2 1 1 -0.0487712157846
user_36/session_1 0 5 0 2 2 1 -1 -0.158645357038
user_38/session_1 1 7 0 0 3 1 2 -0.0698227658986
user_38/session_1 1 7 0 3 -3 -1 5 -0.193741000671
user_38/session_1 1 7 2 -3 -3 -1 3 -0.102651862401
user_38/session_1 1 9 0 -3 -4 -1 1 -0.160802486452
user_38/session_1 1 5 0 -4 2 1 4 -0.160935406256
user_38/session_1 1 5 1 2 2 1 1 -0.0766582449089
user_38/session_1 1 5 0 2 -2 -1 0 -0.091857917013
user_38/session_1 1 3 0 -2 1 1 5 -0.0465650759257
user_38/session_1 1 3 2 1 1 1 3 -0.120797868978
user_38/session_1 1 9 0 1 -4 -1 4 -0.071206046339
user_38/session_1 1 9 1 -4 -4 -1 2 -0.148501043636
user_38/session_1 1 7 0 -4 -3 -1 1 -0.185520043128
user_38/session_1 1 5 0 -3 2 1 0 -0.130934043865
user_38/session_1 1 3 0 2 1 1 4 -0.0936015040024
user_38/session_1 1 3 1 1 1 1 1 -0.176920815744
user_38/session_1 1 5 0 1 2 1 1 -0.0601064896089
user_38/session_1 1 5 0 2 2 1 3 -0.142035172864
user_38/session_1 1 9 0 2 -4 -1 5 -0.158469105101
user_38/session_1 1 9 2 -4 -4 -1 3 -0.152960053219
user_38/session_1 1 9 0 -4 -4 -1 1 -0.175969296138
user_38/session_1 1 5 0 -4 2 1 0 -0.162948596142
user_38/session_1 1 3 0 2 1 1 2 -0.265852498376
user_38/session_1 1 7 0 1 -3 -1 2 -0.191136208926
user_38/session_1 1 7 0 -3 3 1 4 -0.109751767065
user_38/session_1 1 7 1 3 -3 -1 -1 -0.165500293466
user_40/session_1 2 3 0 0 1 1 1 -0.0353801315291
user_40/session_1 2 5 0 1 2 1 2 -0.0537158409103
user_40/session_1 2 7 0 2 3 1 4 -0.197096480687
user_40/session_1 2 7 1 3 3 1 2 -0.162654778427
user_40/session_1 2 7 0 3 -3 -1 3 -0.203987558328
user_40/session_1 2 9 0 -3 -4 -1 5 -0.215457167933
user_40/session_1 2 9 2 -4 -4 -1 1 -0.205741475152
user_40/session_1 2 5 0 -4 2 1 4 -0.242428726355
user_40/session_1 2 5 1 2 2 1 0 -0.157959859804
user_40/session_1 2 3 0 2 1 1 0 -0.196042501535
user_40/session_1 2 3 0 1 1 1 2 -0.217032761538
user_40/session_1 2 7 0 1 -3 -1 4 -0.239440353089
user_40/session_1 2 7 1 -3 3 1 3 -0.165744358396
user_40/session_1 2 9 0 3 -4 -1 5 -0.2107787547
user_40/session_1 2 9 2 -4 4 1 2 -0.0359113858616
user_40/session_1 2 7 0 4 3 1 1 -0.145966431551
user_40/session_1 2 5 0 3 2 1 4 -0.23781427767
user_40/session_1 2 5 1 2 2 1 0 -0.124360505087
user_40/session_1 2 3 0 2 1 1 1 -0.223839947168
user_40/session_1 2 5 0 1 2 1 3 -0.222072406277
user_40/session_1 2 9 0 2 -4 -1 5 -0.240063285679
user_40/session_1 2 9 2 -4 4 1 4 -0.171702278383
user_40/session_1 2 9 1 4 4 1 1 -0.160518250312
user_40/session_1 2 5 0 4 2 1 0 -0.251217340532
user_40/session_1 2 3 0 2 1 1 -1 -0.230645888701
user_31/session_1 1 3 0 0 1 1 1 -0.0786469706477
user_31/session_1 1 5 0 1 -2 -1 4 -0.142337009248
user_31/session_1 1 5 1 -2 2 1 2 -0.138323759017
user_31/session_1 1 7 0 2 -3 -1 3 -0.1396938423
user_31/session_1 1 9 0 -3 4 1 4 -0.0341840090439
user_31/session_1 1 9 1 4 -4 -1 1 -0.13006820335
user_31/session_1 1 5 0 -4 2 1 0 -0.131223806827
user_31/session_1 1 3 0 2 1 1 4 -0.15678210893
user_31/session_1 1 3 1 1 1 1 2 -0.0735976018561
user_31/session_1 1 7 0 1 -3 -1 0 -0.156562799785
user_31/session_1 1 3 0 -3 1 1 5 0.0509785910259
user_31/session_1 1 3 2 1 1 1 1 -0.0641579880378
user_31/session_1 1 5 0 1 2 1 2 -0.0735999336387
user_31/session_1 1 7 0 2 -3 -1 3 -0.0678219572836
user_31/session_1 1 9 0 -3 -4 -1 4 0.0428586930666
user_31/session_1 1 9 1 -4 -4 -1 2 -0.0167354149605
user_31/session_1 1 7 0 -4 -3 -1 0 -0.0840190199849
user_31/session_1 1 3 0 -3 1 1 5 -0.039018592138
user_31/session_1 1 3 2 1 1 1 1 0.0131426994555
user_31/session_1 1 5 0 1 2 1 0 0.0557882945971
user_31/session_1 1 3 0 2 1 1 2 0.0162381968275
user_31/session_1 1 7 0 1 -3 -1 5 -0.0140690410039
user_31/session_1 1 7 2 -3 3 1 2 0.0213141727212
user_31/session_1 1 7 0 3 -3 -1 1 0.0126561934815
user_31/session_1 1 5 0 -3 -2 -1 -1 -0.0279791185892
user_32/session_1 0 7 0 0 3 1 4 -0.118624322876
user_32/session_1 0 7 1 3 3 1 3 -0.0616330142458
user_32/session_1 0 9 0 3 4 1 2 -0.0851829939439
user_32/session_1 0 7 0 4 3 1 1 -0.0906119842489
user_32/session_1 0 5 0 3 2 1 0 -0.105060007993
user_32/session_1 0 3 0 2 1 1 4 -0.0738275748109
user_32/session_1 0 3 1 1 1 1 1 -0.195855810595
user_32/session_1 0 5 0 1 2 1 5 -0.0864709759772
user_32/session_1 0 5 2 2 2 1 0 -0.12291617058
user_32/session_1 0 3 0 2 1 1 4 -0.0858522501394
user_32/session_1 0 3 1 1 1 1 0 -0.0994493577267
user_32/session_1 0 3 0 1 -1 -1 1 -0.150789581025
user_32/session_1 0 5 0 -1 2 1 5 -0.105838361538
user_32/session_1 0 5 2 2 2 1 2 -0.0877211169761
user_32/session_1 0 7 0 2 3 1 4 -0.113690690361
user_32/session_1 0 7 1 3 3 1 2 -0.144452736588
user_32/session_1 0 7 0 3 3 1 3 -0.138092828132
user_32/session_1 0 9 0 3 4 1 5 -0.117084570152
user_32/session_1 0 9 2 4 -4 -1 1 -0.201269744601
user_32/session_1 0 5 0 -4 2 1 4 -0.196582976016
user_32/session_1 0 5 1 2 2 1 2 -0.145760984467
user_32/session_1 0 7 0 2 -3 -1 3 -0.127279201565
user_32/session_1 0 9 0 -3 -4 -1 5 -0.128625721463
user_32/session_1 0 9 2 -4 -4 -1 3 -0.142203852244
user_32/session_1 0 9 0 -4 -4 -1 -1 -0.0542294281649
user_4/session_2 1 5 0 0 -2 -1 0 -0.205214681556
user_4/session_2 1 3 0 -2 1 1 1 -0.207052138535
user_4/session_2 1 5 0 1 2 1 5 -0.0771480106408
user_4/session_2 1 5 2 2 2 1 2 -0.172669090976
user_4/session_2 1 7 0 2 3 1 3 -0.128533563483
user_4/session_2 1 9 0 3 -4 -1 2 -0.0544218814348
user_4/session_2 1 7 0 -4 -3 -1 5 -0.113836763172
user_4/session_2 1 7 2 -3 -3 -1 1 -0.0964159187181
user_4/session_2 1 5 0 -3 2 1 0 -0.204584305667
user_4/session_2 1 3 0 2 1 1 4 -0.115389235485
user_4/session_2 1 3 1 1 1 1 1 -0.236296533328
user_4/session_2 1 5 0 1 2 1 5 -0.069252062857
user_4/session_2 1 5 2 2 2 1 2 -0.147719630175
user_4/session_2 1 7 0 2 -3 -1 1 -0.229103377053
user_4/session_2 1 5 0 -3 -2 -1 0 -0.0915821993651
user_4/session_2 1 3 0 -2 1 1 5 -0.158814854112
user_4/session_2 1 3 2 1 1 1 2 -0.189593701713
user_4/session_2 1 7 0 1 3 1 3 -0.164031167503
user_4/session_2 1 9 0 3 4 1 4 -0.174008141363
user_4/session_2 1 9 1 4 -4 -1 2 -0.189754474802
user_4/session_2 1 7 0 -4 3 1 3 -0.169271898754
user_4/session_2 1 9 0 3 -4 -1 2 -0.259968281368
user_4/session_2 1 7 0 -4 -3 -1 4 -0.225271666047
user_4/session_2 1 7 1 -3 -3 -1 1 -0.149850250043
user_4/session_2 1 5 0 -3 2 1 -1 -0.13579961605
user_4/session_3 1 3 0 0 1 1 1 -0.243237770086
user_4/session_3 1 5 0 1 2 1 4 -0.186327908102
user_4/session_3 1 5 1 2 2 1 2 -0.0612188997799
user_4/session_3 1 7 0 2 -3 -1 3 -0.265092769648
user_4/session_3 1 9 0 -3 -4 -1 4 -0.220590366952
user_4/session_3 1 9 1 -4 -4 -1 1 -0.198981544508
user_4/session_3 1 5 0 -4 -2 -1 0 -0.158340930462
user_4/session_3 1 3 0 -2 1 1 4 -0.179453962768
user_4/session_3 1 3 1 1 1 1 2 -0.187886780492
user_4/session_3 1 7 0 1 -3 -1 0 -0.168997195324
user_4/session_3 1 3 0 -3 1 1 5 -0.19604010364
user_4/session_3 1 3 2 1 1 1 1 -0.155988995573
user_4/session_3 1 5 0 1 2 1 2 -0.143097771111
user_4/session_3 1 7 0 2 3 1 3 -0.216243772593
user_4/session_3 1 9 0 3 -4 -1 4 -0.216912787021
user_4/session_3 1 9 1 -4 -4 -1 2 -0.163216758577
user_4/session_3 1 7 0 -4 -3 -1 0 -0.22515493505
user_4/session_3 1 3 0 -3 1 1 5 -0.0151662790814
user_4/session_3 1 3 2 1 1 1 1 -0.153004034917
user_4/session_3 1 5 0 1 2 1 0 -0.142265274845
user_4/session_3 1 3 0 2 1 1 2 -0.205330381277
user_4/session_3 1 7 0 1 3 1 5 -0.0939873651728
user_4/session_3 1 7 2 3 -3 -1 2 -0.211437563559
user_4/session_3 1 7 0 -3 3 1 1 -0.14079398238
user_4/session_3 1 5 0 3 2 1 -1 -0.212672404981
user_30/session_1 2 3 0 0 1 1 1 -0.117290199829
user_30/session_1 2 5 0 1 2 1 2 -0.00774506867908
user_30/session_1 2 7 0 2 3 1 3 -0.0683919028958
user_30/session_1 2 9 0 3 4 1 4 0.00814532463771
user_30/session_1 2 9 1 4 4 1 2 0.0474537348257
user_30/session_1 2 7 0 4 -3 -1 0 -0.129941091517
user_30/session_1 2 3 0 -3 1 1 5 -0.00650159363138
user_30/session_1 2 3 2 1 1 1 1 -0.0113217830292
user_30/session_1 2 5 0 1 2 1 4 -0.0840001967003
user_30/session_1 2 5 1 2 2 1 1 -0.0258729793473
user_30/session_1 2 5 0 2 2 1 0 0.0725267021662
user_30/session_1 2 3 0 2 1 1 5 0.041744321743
user_30/session_1 2 3 2 1 1 1 2 -0.0168260694447
user_30/session_1 2 7 0 1 -3 -1 3 -0.124734474709
user_30/session_1 2 9 0 -3 -4 -1 5 -0.0362638527631
user_30/session_1 2 9 2 -4 4 1 1 0.214878717933
user_30/session_1 2 5 0 4 2 1 2 0.0969936586139
user_30/session_1 2 7 0 2 -3 -1 3 0.0259809887525
user_30/session_1 2 9 0 -3 -4 -1 4 0.140447183742
user_30/session_1 2 9 1 -4 -4 -1 2 0.0225748012605
user_30/session_1 2 7 0 -4 3 1 1 0.00859637051723
user_30/session_1 2 5 0 3 2 1 5 0.076182771317
user_30/session_1 2 5 2 2 2 1 1 0.220883500473
user_30/session_1 2 5 0 2 2 1 2 0.0163191774314
user_30/session_1 2 7 0 2 -3 -1 -1 -0.135110844419
user_29/session_1 0 5 0 0 2 1 0 -0.0501554890675
user_29/session_1 0 3 0 2 1 1 2 -0.198352262148
user_29/session_1 0 7 0 1 -3 -1 3 -0.137932015366
user_29/session_1 0 9 0 -3 -4 -1 4 -0.171689572806
user_29/session_1 0 9 1 -4 -4 -1 1 -0.15894850273
user_29/session_1 0 5 0 -4 2 1 0 -0.100206296498
user_29/session_1 0 3 0 2 1 1 1 -0.156167021085
user_29/session_1 0 5 0 1 2 1 5 -0.0429040039577
user_29/session_1 0 5 2 2 2 1 2 -0.110672367197
user_29/session_1 0 7 0 2 -3 -1 4 -0.1660411664
user_29/session_1 0 7 1 -3 3 1 3 -0.073271881519
user_29/session_1 0 9 0 3 -4 -1 5 -0.193280020918
user_29/session_1 0 9 2 -4 -4 -1 2 -0.154416462444
user_29/session_1 0 7 0 -4 3 1 1 -0.17507026472
user_29/session_1 0 5 0 3 2 1 0 -0.182698654365
user_29/session_1 0 3 0 2 1 1 2 -0.160203771583
user_29/session_1 0 7 0 1 -3 -1 4 -0.142597387658
user_29/session_1 0 7 1 -3 3 1 3 -0.171955067265
user_29/session_1 0 9 0 3 -4 -1 5 -0.197158488062
user_29/session_1 0 9 2 -4 -4 -1 2 -0.223609197054
user_29/session_1 0 7 0 -4 3 1 1 -0.123773931363
user_29/session_1 0 5 0 3 2 1 4 -0.121486769836
user_29/session_1 0 5 1 2 2 1 2 -0.147712394802
user_29/session_1 0 7 0 2 -3 -1 3 -0.162770570342
user_29/session_1 0 9 0 -3 -4 -1 -1 -0.192467606068
user_10/session_1 0 7 0 0 3 1 3 -0.0130565963602
user_10/session_1 0 9 0 3 -4 -1 5 -0.0125551417295
user_10/session_1 0 9 2 -4 -4 -1 3 -0.0166233194422
user_10/session_1 0 9 0 -4 -4 -1 1 -0.0303354616879
user_10/session_1 0 5 0 -4 2 1 0 -0.0502422053565
user_10/session_1 0 3 0 2 1 1 4 -0.180321282545
user_10/session_1 0 3 1 1 1 1 1 -0.145724560723
user_10/session_1 0 5 0 1 2 1 0 -0.0320440747158
user_10/session_1 0 3 0 2 1 1 4 -0.0548683478423
user_10/session_1 0 3 1 1 1 1 1 -0.0297808270565
user_10/session_1 0 5 0 1 2 1 2 -0.0656329316194
user_10/session_1 0 7 0 2 -3 -1 2 -0.120594380348
user_10/session_1 0 7 0 -3 -3 -1 5 -0.0236657140854
user_10/session_1 0 7 2 -3 3 1 1 -0.0965569641689
user_10/session_1 0 5 0 3 2 1 2 -0.144954646673
user_10/session_1 0 7 0 2 -3 -1 4 -0.158574469801
user_10/session_1 0 7 1 -3 -3 -1 3 -0.115225705381
user_10/session_1 0 9 0 -3 4 1 2 -0.0174237708083
user_10/session_1 0 7 0 4 3 1 5 -0.0537015601633
user_10/session_1 0 7 2 3 3 1 2 -0.0817670436766
user_10/session_1 0 7 0 3 3 1 1 -0.0370481693488
user_10/session_1 0 5 0 3 2 1 0 -0.16966824469
user_10/session_1 0 3 0 2 1 1 4 0.0331442494752
user_10/session_1 0 3 1 1 1 1 2 -0.139414336844
user_10/session_1 0 7 0 1 3 1 -1 -0.049006608763
user_62/session_1 2 3 0 0 1 1 1 -0.152521538819
user_62/session_1 2 5 0 1 2 1 2 -0.0849648300186
user_62/session_1 2 7 0 2 -3 -1 3 -0.108362450072
user_62/session_1 2 9 0 -3 4 1 4 -0.137213622903
user_62/session_1 2 9 1 4 4 1 2 -0.107648806589
user_62/session_1 2 7 0 4 3 1 0 0.115508303338
user_62/session_1 2 3 0 3 1 1 5 0.139588664741
user_62/session_1 2 3 2 1 1 1 1 -0.0714392686829
user_62/session_1 2 5 0 1 2 1 4 -0.0702078257082
user_62/session_1 2 5 1 2 2 1 1 -0.031208089979
user_62/session_1 2 5 0 2 2 1 0 0.0166412970325
user_62/session_1 2 3 0 2 1 1 5 -0.124507857366
user_62/session_1 2 3 2 1 1 1 2 0.0170840441307
user_62/session_1 2 7 0 1 3 1 3 -0.0164418648169
user_62/session_1 2 9 0 3 4 1 5 0.0699503444726
user_62/session_1 2 9 2 4 4 1 1 -0.00645365743604
user_62/session_1 2 5 0 4 2 1 2 0.00115506194489
user_62/session_1 2 7 0 2 3 1 3 0.0493639384944
user_62/session_1 2 9 0 3 -4 -1 4 0.101094390668
user_62/session_1 2 9 1 -4 -4 -1 2 0.0324626303075
user_62/session_1 2 7 0 -4 -3 -1 1 0.110490071962
user_62/session_1 2 5 0 -3 2 1 5 -0.0584739273169
user_62/session_1 2 5 2 2 2 1 1 -0.0213698746738
user_62/session_1 2 5 0 2 2 1 2 0.0415174278881
user_62/session_1 2 7 0 2 3 1 -1 -0.073535410631
user_49/session_1 0 7 0 0 -3 -1 3 -0.159272789788
user_49/session_1 0 9 0 -3 -4 -1 4 -0.128387472082
user_49/session_1 0 9 1 -4 -4 -1 1 -0.179327469824
user_49/session_1 0 5 0 -4 -2 -1 1 -0.144465066343
user_49/session_1 0 5 0 -2 2 1 0 -0.224141015925
user_49/session_1 0 3 0 2 1 1 5 -0.22757419652
user_49/session_1 0 3 2 1 1 1 2 -0.224901893146
user_49/session_1 0 7 0 1 3 1 1 -0.140303066464
user_49/session_1 0 5 0 3 2 1 0 -0.231948429111
user_49/session_1 0 3 0 2 1 1 4 -0.238652691608
user_49/session_1 0 3 1 1 1 1 1 -0.224235415752
user_49/session_1 0 5 0 1 2 1 5 -0.185380221025
user_49/session_1 0 5 2 2 2 1 2 -0.200182692871
user_49/session_1 0 7 0 2 -3 -1 3 -0.178050398702
user_49/session_1 0 9 0 -3 -4 -1 4 -0.242208975303
user_49/session_1 0 9 1 -4 -4 -1 3 -0.150446656723
user_49/session_1 0 9 0 -4 4 1 2 -0.0779254057637
user_49/session_1 0 7 0 4 3 1 2 -0.151788092516
user_49/session_1 0 7 0 3 3 1 1 -0.121179401012
user_49/session_1 0 5 0 3 2 1 5 -0.14131670358
user_49/session_1 0 5 2 2 -2 -1 2 -0.0806489948617
user_49/session_1 0 7 0 -2 -3 -1 0 -0.177019619133
user_49/session_1 0 3 0 -3 1 1 4 -0.158877272446
user_49/session_1 0 3 1 1 1 1 1 -0.166257406818
user_49/session_1 0 5 0 1 2 1 -1 -0.147303202874
user_17/session_1 1 3 0 0 1 1 1 0.21040553508
user_17/session_1 1 5 0 1 2 1 2 0.0943996856813
user_17/session_1 1 7 0 2 -3 -1 5 -0.118733861618
user_17/session_1 1 7 2 -3 -3 -1 1 0.135131051026
user_17/session_1 1 5 0 -3 2 1 0 -0.0027897417892
user_17/session_1 1 3 0 2 1 1 4 -0.0735617133269
user_17/session_1 1 3 1 1 1 1 2 -0.0708106466218
user_17/session_1 1 7 0 1 -3 -1 3 -0.0875135578187
user_17/session_1 1 9 0 -3 -4 -1 5 -0.0603568348013
user_17/session_1 1 9 2 -4 -4 -1 3 -0.0316013155261
user_17/session_1 1 9 0 -4 -4 -1 1 -0.0299094097578
user_17/session_1 1 5 0 -4 2 1 5 0.0221501602117
user_17/session_1 1 5 2 2 2 1 0 0.0616210825032
user_17/session_1 1 3 0 2 1 1 4 -0.06570347981
user_17/session_1 1 3 1 1 1 1 2 0.101899205944
user_17/session_1 1 7 0 1 -3 -1 5 0.0580195535266
user_17/session_1 1 7 2 -3 3 1 2 0.0126629219427
user_17/session_1 1 7 0 3 -3 -1 3 -0.0195625459375
user_17/session_1 1 9 0 -3 -4 -1 2 -0.102891733067
