ID cluster length robot_feedback previous_score current_score current_result action engagement
user_1/session_4 0 5 0 4 2 1 4 0.11541603988
user_1/session_4 0 5 1 2 2 1 2 0.0764541054067
user_1/session_4 0 7 0 2 3 1 3 0.0853655911048
user_1/session_4 0 9 0 3 -4 -1 5 0.0458863454458
user_1/session_4 0 9 2 -4 -4 -1 3 0.0781772747938
user_1/session_4 0 9 0 -4 -4 -1 -1 0.0794961734508
user_1/session_5 2 5 0 0 2 1 2 0.0639078026372
user_1/session_5 2 7 0 2 -3 -1 4 0.0704865540027
user_1/session_5 2 7 1 -3 3 1 3 0.068179811692
user_1/session_5 2 9 0 3 -4 -1 2 0.0627447272326
user_1/session_5 2 7 0 -4 3 1 1 0.081222314783
user_1/session_5 2 5 0 3 2 1 0 0.0833529798895
user_1/session_5 2 3 0 2 1 1 2 0.0608315801848
user_1/session_5 2 7 0 1 -3 -1 3 0.0646163352178
user_1/session_5 2 9 0 -3 4 1 5 0.0798395914254
user_1/session_5 2 9 2 4 -4 -1 3 0.061781394017
user_1/session_5 2 9 0 -4 4 1 4 0.0872917710876
user_1/session_5 2 9 1 4 -4 -1 1 0.067781896203
user_1/session_5 2 5 0 -4 2 1 1 0.0783734717491
user_1/session_5 2 5 0 2 2 1 0 0.0741135930058
user_1/session_5 2 3 0 2 1 1 5 0.070228864413
user_1/session_5 2 3 2 1 1 1 2 0.0771972405117
user_1/session_5 2 7 0 1 3 1 3 0.0822659446391
user_1/session_5 2 9 0 3 -4 -1 2 0.0704832584671
user_1/session_5 2 7 0 -4 -3 -1 1 0.0807339193181
user_1/session_5 2 5 0 -3 2 1 4 0.0706243254201
user_1/session_5 2 5 1 2 -2 -1 0 0.0635053675001
user_1/session_5 2 3 0 -2 1 1 4 0.0579584975234
user_1/session_5 2 3 1 1 1 1 3 0.0897768287502
user_1/session_5 2 9 0 1 4 1 2 0.0634573819585
user_1/session_5 2 7 0 4 -3 -1 -1 0.0642192136785
user_59/session_1 2 7 0 0 -3 -1 3 0.0483645343302
user_59/session_1 2 9 0 -3 -4 -1 4 0.0565740901878
user_59/session_1 2 9 1 -4 -4 -1 1 0.0435915490487
user_59/session_1 2 5 0 -4 2 1 1 0.055734161012
user_59/session_1 2 5 0 2 2 1 0 0.0532271739478
user_59/session_1 2 3 0 2 1 1 5 0.044060836526
user_59/session_1 2 3 2 1 1 1 2 0.0337771974537
user_59/session_1 2 7 0 1 3 1 1 0.0479932219327
user_59/session_1 2 5 0 3 2 1 0 0.0467081367392
user_59/session_1 2 3 0 2 1 1 4 0.0445577849462
user_59/session_1 2 3 1 1 1 1 1 0.0327614348126
user_59/session_1 2 5 0 1 2 1 5 0.036901323916
user_59/session_1 2 5 2 2 2 1 2 0.03798360506
user_59/session_1 2 7 0 2 -3 -1 3 0.0394495465653
user_59/session_1 2 9 0 -3 4 1 4 0.05679609774
user_59/session_1 2 9 1 4 -4 -1 3 0.0575908638233
user_59/session_1 2 9 0 -4 4 1 2 0.0658069783798
user_59/session_1 2 7 0 4 3 1 2 0.0807196892588
user_59/session_1 2 7 0 3 3 1 1 0.0697071779126
user_59/session_1 2 5 0 3 2 1 5 0.0510641064502
user_59/session_1 2 5 2 2 2 1 2 0.041557342399
user_59/session_1 2 7 0 2 -3 -1 0 0.0354421794081
user_59/session_1 2 3 0 -3 1 1 4 0.0615373580521
user_59/session_1 2 3 1 1 1 1 1 0.0543186804083
user_59/session_1 2 5 0 1 2 1 -1 0.0442246173794
user_34/session_1 0 7 0 0 3 1 3 0.0900771201975
user_34/session_1 0 9 0 3 -4 -1 4 0.0409722333009
user_34/session_1 0 9 1 -4 -4 -1 1 0.0281247915115
user_34/session_1 0 5 0 -4 2 1 1 0.0665201813527
user_34/session_1 0 5 0 2 2 1 0 0.051576770403
user_34/session_1 0 3 0 2 1 1 5 0.0369790382114
user_34/session_1 0 3 2 1 1 1 2 0.0458507377394
user_34/session_1 0 7 0 1 3 1 1 0.071456224678
user_34/session_1 0 5 0 3 2 1 0 0.0460899436274
user_34/session_1 0 3 0 2 1 1 4 0.0513469162014
user_34/session_1 0 3 1 1 1 1 1 0.0684648155331
user_34/session_1 0 5 0 1 2 1 5 0.0451106345603
user_34/session_1 0 5 2 2 2 1 2 0.0543991402149
user_34/session_1 0 7 0 2 3 1 3 0.0470988875549
user_34/session_1 0 9 0 3 -4 -1 4 0.0389941557266
user_34/session_1 0 9 1 -4 -4 -1 3 0.0637826758015
user_34/session_1 0 9 0 -4 -4 -1 2 0.0485638242374
user_34/session_1 0 7 0 -4 3 1 2 0.0381134307479
user_34/session_1 0 7 0 3 3 1 1 0.053674229258
user_34/session_1 0 5 0 3 2 1 5 0.0761615962596
user_34/session_1 0 5 2 2 2 1 2 0.0776169933837
user_34/session_1 0 7 0 2 -3 -1 0 0.0507482236063
user_34/session_1 0 3 0 -3 1 1 4 0.0685705528172
user_34/session_1 0 3 1 1 1 1 1 0.0684841007652
user_34/session_1 0 5 0 1 2 1 -1 0.0591803825801
user_57/session_1 0 5 0 0 2 1 2 0.122507561516
user_57/session_1 0 7 0 2 3 1 4 0.0979388900417
user_57/session_1 0 7 1 3 3 1 3 0.0833185232811
user_57/session_1 0 9 0 3 -4 -1 2 0.102137749473
user_57/session_1 0 7 0 -4 3 1 1 0.0734773448094
user_57/session_1 0 5 0 3 2 1 0 0.0754408382219
user_57/session_1 0 3 0 2 1 1 2 0.118278242085
user_57/session_1 0 7 0 1 -3 -1 3 0.065820074812
user_57/session_1 0 9 0 -3 -4 -1 5 0.0442078704688
user_57/session_1 0 9 2 -4 -4 -1 3 0.0692269363998
user_57/session_1 0 9 0 -4 -4 -1 4 0.0616269305324
user_57/session_1 0 9 1 -4 -4 -1 1 0.086268278614
user_57/session_1 0 5 0 -4 -2 -1 1 0.10326908067
user_57/session_1 0 5 0 -2 2 1 0 0.11353229526
user_57/session_1 0 3 0 2 1 1 5 0.0893811237882
user_57/session_1 0 3 2 1 1 1 2 0.0866839739572
user_57/session_1 0 7 0 1 3 1 3 0.109246638185
user_57/session_1 0 9 0 3 4 1 2 0.0917096924337
user_57/session_1 0 7 0 4 3 1 1 0.0718062160189
user_57/session_1 0 5 0 3 2 1 4 0.0911952734488
user_57/session_1 0 5 1 2 2 1 0 0.0899146650959
user_57/session_1 0 3 0 2 1 1 4 0.0879191334776
user_57/session_1 0 3 1 1 1 1 3 0.0644519477524
user_57/session_1 0 9 0 1 -4 -1 2 0.0586633911051
user_57/session_1 0 7 0 -4 3 1 -1 0.084959889175
user_26/session_1 0 3 0 0 1 1 1 0.112640728343
user_26/session_1 0 5 0 1 2 1 2 0.0780737336995
user_26/session_1 0 7 0 2 3 1 4 0.0581869219319
user_26/session_1 0 7 1 3 3 1 2 0.0442446699046
user_26/session_1 0 7 0 3 -3 -1 3 0.0302610613138
user_26/session_1 0 9 0 -3 -4 -1 5 0.0577378326177
user_26/session_1 0 9 2 -4 -4 -1 1 0.0605870282895
user_26/session_1 0 5 0 -4 2 1 4 0.040593643964
user_26/session_1 0 5 1 2 2 1 0 0.0749168410825
user_26/session_1 0 3 0 2 1 1 0 0.0365960280032
user_26/session_1 0 3 0 1 1 1 2 0.0769197841692
user_26/session_1 0 7 0 1 3 1 4 0.11486364251
user_26/session_1 0 7 1 3 3 1 3 0.0494739026445
user_26/session_1 0 9 0 3 -4 -1 5 0.0711774593458
user_26/session_1 0 9 2 -4 4 1 2 0.0782231780282
user_26/session_1 0 7 0 4 3 1 1 0.0502801631034
user_26/session_1 0 5 0 3 2 1 4 0.0783439395616
user_26/session_1 0 5 1 2 2 1 0 0.0712116256709
user_26/session_1 0 3 0 2 1 1 1 0.116614039614
user_26/session_1 0 5 0 1 2 1 3 0.100542000755
user_26/session_1 0 9 0 2 -4 -1 5 0.0570205157644
user_26/session_1 0 9 2 -4 -4 -1 4 0.0726772570205
user_26/session_1 0 9 1 -4 -4 -1 1 0.0361092761531
user_26/session_1 0 5 0 -4 2 1 0 0.0572190318423
user_26/session_1 0 3 0 2 1 1 -1 0.0781924826397
user_5/session_2 0 3 0 0 1 1 1 0.105155352176
user_5/session_2 0 5 0 1 2 1 2 0.0449578294568
user_5/session_2 0 7 0 2 -3 -1 5 0.0498759957015
user_5/session_2 0 7 2 -3 3 1 1 0.061351668893
user_5/session_2 0 5 0 3 2 1 0 0.0586666943477
user_5/session_2 0 3 0 2 1 1 4 0.0479223612691
user_5/session_2 0 3 1 1 1 1 2 0.0847452582023
user_5/session_2 0 7 0 1 3 1 3 0.0701974588851
user_5/session_2 0 9 0 3 4 1 5 0.0706979019404
user_5/session_2 0 9 2 4 -4 -1 3 0.0694662138143
user_5/session_2 0 9 0 -4 -4 -1 1 0.0680282744034
user_5/session_2 0 5 0 -4 2 1 5 0.0607805308691
user_5/session_2 0 5 2 2 -2 -1 0 0.0453574985217
user_5/session_2 0 3 0 -2 1 1 4 0.0833849938488
user_5/session_2 0 3 1 1 1 1 2 0.0726272198433
user_5/session_2 0 7 0 1 3 1 5 0.0859515931804
user_5/session_2 0 7 2 3 3 1 2 0.0789804251368
user_5/session_2 0 7 0 3 3 1 3 0.0635079640513
user_5/session_2 0 9 0 3 -4 -1 2 0.0459967103509
user_5/session_2 0 7 0 -4 3 1 1 0.0847622847664
user_5/session_2 0 5 0 3 2 1 4 0.0667634511562
user_5/session_2 0 5 1 2 -2 -1 3 0.0635554142927
user_5/session_2 0 9 0 -2 -4 -1 2 0.0599178912551
user_5/session_2 0 7 0 -4 -3 -1 3 0.0884294867311
user_5/session_2 0 9 0 -3 -4 -1 -1 0.0725637212213
user_8/session_1 2 3 0 0 1 1 1 0.0959290511245
user_8/session_1 2 5 0 1 2 1 4 0.181214186962
user_8/session_1 2 5 1 2 2 1 2 0.233606165268
user_8/session_1 2 7 0 2 3 1 3 0.142893517033
user_8/session_1 2 9 0 3 4 1 4 0.130789458301
user_8/session_1 2 9 1 4 4 1 1 0.136261450768
user_8/session_1 2 5 0 4 2 1 0 0.197993268711
user_8/session_1 2 3 0 2 1 1 4 0.17657406873
user_8/session_1 2 3 1 1 1 1 2 0.289383981092
user_8/session_1 2 7 0 1 -3 -1 0 0.105567477561
user_8/session_1 2 3 0 -3 1 1 5 0.311244535614
user_8/session_1 2 3 2 1 1 1 1 0.216268608175
user_8/session_1 2 5 0 1 2 1 2 0.165535573068
user_8/session_1 2 7 0 2 -3 -1 3 0.117803840997
user_8/session_1 2 9 0 -3 4 1 4 0.116476383962
user_8/session_1 2 9 1 4 4 1 2 0.115281241701
user_8/session_1 2 7 0 4 3 1 0 0.140283922398
user_8/session_1 2 3 0 3 1 1 5 0.156539111742
user_8/session_1 2 3 2 1 1 1 1 0.0833802405714
user_8/session_1 2 5 0 1 2 1 0 0.193505260017
user_8/session_1 2 3 0 2 1 1 2 0.157845896996
user_8/session_1 2 7 0 1 3 1 5 0.208981869233
user_8/session_1 2 7 2 3 -3 -1 2 0.154883720634
user_8/session_1 2 7 0 -3 3 1 1 0.189841932863
user_8/session_1 2 5 0 3 2 1 -1 0.189176836257
user_42/session_1 0 7 0 0 3 1 2 0.0725730130106
user_42/session_1 0 7 0 3 -3 -1 5 0.0416431554498
user_42/session_1 0 7 2 -3 3 1 3 0.0749045904054
user_42/session_1 0 9 0 3 -4 -1 1 0.0582068008182
user_42/session_1 0 5 0 -4 2 1 4 0.0778716967387
user_42/session_1 0 5 1 2 2 1 1 0.0754127323802
user_42/session_1 0 5 0 2 2 1 0 0.0705225401227
user_42/session_1 0 3 0 2 1 1 5 0.0442938976427
user_42/session_1 0 3 2 1 1 1 3 0.0414102017828
user_42/session_1 0 9 0 1 -4 -1 4 0.0370836151403
user_42/session_1 0 9 1 -4 -4 -1 2 0.0380836974227
user_42/session_1 0 7 0 -4 3 1 1 0.0499971150461
user_42/session_1 0 5 0 3 2 1 0 0.046343679266
user_42/session_1 0 3 0 2 1 1 4 0.0419133296696
user_42/session_1 0 3 1 1 1 1 1 0.0475281258468
user_42/session_1 0 5 0 1 -2 -1 1 0.0263483544223
user_42/session_1 0 5 0 -2 2 1 3 0.0393342226533
user_42/session_1 0 9 0 2 -4 -1 5 0.0388612865388
user_42/session_1 0 9 2 -4 -4 -1 3 0.0283591057396
user_42/session_1 0 9 0 -4 -4 -1 1 0.031181780411
user_42/session_1 0 5 0 -4 2 1 0 0.0370548619744
user_42/session_1 0 3 0 2 1 1 2 0.0208874556216
user_42/session_1 0 7 0 1 3 1 2 0.0377249599746
user_42/session_1 0 7 0 3 -3 -1 4 0.0319766463363
user_42/session_1 0 7 1 -3 -3 -1 -1 0.0317864739588
user_47/session_1 1 5 0 0 -2 -1 2 0.105828465059
user_47/session_1 1 7 0 -2 -3 -1 4 0.0829265866733
user_47/session_1 1 7 1 -3 3 1 3 0.115033760797
user_47/session_1 1 9 0 3 -4 -1 2 0.0738819654756
user_47/session_1 1 7 0 -4 -3 -1 1 0.0782691337651
user_47/session_1 1 5 0 -3 2 1 0 0.0788756130965
user_47/session_1 1 3 0 2 1 1 2 0.0847085589388
user_47/session_1 1 7 0 1 -3 -1 3 0.0926563584745
user_47/session_1 1 9 0 -3 -4 -1 5 0.0693533581721
user_47/session_1 1 9 2 -4 -4 -1 3 0.0745456877812
user_47/session_1 1 9 0 -4 -4 -1 4 0.0860103406711
user_47/session_1 1 9 1 -4 -4 -1 1 0.0750894493563
user_47/session_1 1 5 0 -4 -2 -1 1 0.106038300134
user_47/session_1 1 5 0 -2 -2 -1 0 0.0707623572237
user_47/session_1 1 3 0 -2 1 1 5 0.125404533865
user_47/session_1 1 3 2 1 1 1 2 0.0865531559009
user_47/session_1 1 7 0 1 -3 -1 3 0.111606128322
user_47/session_1 1 9 0 -3 -4 -1 2 0.119842140831
user_47/session_1 1 7 0 -4 -3 -1 1 0.103818922337
user_47/session_1 1 5 0 -3 2 1 4 0.0836024938
user_47/session_1 1 5 1 2 2 1 0 0.0743755929463
user_47/session_1 1 3 0 2 1 1 4 0.121474518469
user_47/session_1 1 3 1 1 1 1 3 0.100443544652
user_47/session_1 1 9 0 1 -4 -1 2 0.0710896277079
user_47/session_1 1 7 0 -4 -3 -1 -1 0.0894204341832
user_18/session_1 0 3 0 0 1 1 1 0.088314189498
user_18/session_1 0 5 0 1 2 1 2 0.110881818211
user_18/session_1 0 7 0 2 3 1 3 0.0861318392438
user_18/session_1 0 9 0 3 -4 -1 4 0.0767906759677
user_18/session_1 0 9 1 -4 -4 -1 2 0.0490843904573
user_18/session_1 0 7 0 -4 -3 -1 0 0.0915461967122
user_18/session_1 0 3 0 -3 1 1 5 0.0668097021287
user_18/session_1 0 3 2 1 1 1 1 0.0586866015194
user_18/session_1 0 5 0 1 -2 -1 4 0.06810103855
user_18/session_1 0 5 1 -2 2 1 1 0.0393026350239
user_18/session_1 0 5 0 2 2 1 0 0.0743371349448
user_18/session_1 0 3 0 2 1 1 5 0.116888254766
user_18/session_1 0 3 2 1 1 1 2 0.0491882677248
user_18/session_1 0 7 0 1 3 1 3 0.0764601480615
user_18/session_1 0 9 0 3 4 1 5 0.114251829802
user_18/session_1 0 9 2 4 -4 -1 1 0.0336570239632
user_18/session_1 0 5 0 -4 2 1 2 0.0971700670138
user_18/session_1 0 7 0 2 3 1 3 0.0907373354497
user_18/session_1 0 9 0 3 -4 -1 4 0.0783911020239
user_18/session_1 0 9 1 -4 -4 -1 2 0.0690752303264
user_18/session_1 0 7 0 -4 -3 -1 1 0.0777775065847
user_18/session_1 0 5 0 -3 2 1 5 0.0804897115278
user_18/session_1 0 5 2 2 2 1 1 0.0767790810634
user_18/session_1 0 5 0 2 2 1 2 0.0847427404421
user_18/session_1 0 7 0 2 3 1 -1 0.118440899264
user_66/session_1 0 3 0 0 1 1 1 0.0634557935049
user_66/session_1 0 5 0 1 2 1 2 0.0985360244712
user_66/session_1 0 7 0 2 -3 -1 5 0.0495626185604
user_66/session_1 0 7 2 -3 -3 -1 1 0.0601508335579
user_66/session_1 0 5 0 -3 2 1 0 0.0585718127488
user_66/session_1 0 3 0 2 1 1 4 0.0853607186827
user_66/session_1 0 3 1 1 1 1 2 0.0578179891585
user_66/session_1 0 7 0 1 -3 -1 3 0.0899393898894
user_66/session_1 0 9 0 -3 -4 -1 5 0.0551985651889
user_66/session_1 0 9 2 -4 4 1 3 0.088406236553
user_66/session_1 0 9 0 4 -4 -1 1 0.0710291525941
user_66/session_1 0 5 0 -4 2 1 5 0.0486666938263
user_66/session_1 0 5 2 2 2 1 0 0.0906350787464
user_66/session_1 0 3 0 2 1 1 4 0.0561515713903
user_66/session_1 0 3 1 1 1 1 2 0.0797523138791
user_66/session_1 0 7 0 1 3 1 5 0.0757757758611
user_66/session_1 0 7 2 3 3 1 2 0.0531774330955
user_66/session_1 0 7 0 3 3 1 3 0.0569110845435
user_66/session_1 0 9 0 3 4 1 2 0.0544766427562
user_66/session_1 0 7 0 4 3 1 1 0.056954859774
user_66/session_1 0 5 0 3 2 1 4 0.0608216950537
user_66/session_1 0 5 1 2 2 1 3 0.0682573773762
user_66/session_1 0 9 0 2 -4 -1 2 0.0332955181047
user_66/session_1 0 7 0 -4 3 1 3 0.0597220352501
user_66/session_1 0 9 0 3 -4 -1 -1 0.0596542740089
user_63/session_1 2 7 0 0 3 1 3 0.107802343519
user_63/session_1 2 9 0 3 4 1 4 0.0876377942872
user_63/session_1 2 9 1 4 -4 -1 1 0.0964030348735
user_63/session_1 2 5 0 -4 2 1 1 0.0934179077449
user_63/session_1 2 5 0 2 2 1 0 0.120743218006
user_63/session_1 2 3 0 2 1 1 5 0.112554087909
user_63/session_1 2 3 2 1 1 1 2 0.0950597349366
user_63/session_1 2 7 0 1 -3 -1 1 0.0799502028073
user_63/session_1 2 5 0 -3 2 1 0 0.0708649959995
user_63/session_1 2 3 0 2 1 1 4 0.103487420757
user_63/session_1 2 3 1 1 1 1 1 0.0867008432802
user_63/session_1 2 5 0 1 2 1 5 0.0727846684315
user_63/session_1 2 5 2 2 2 1 2 0.0932036769902
user_63/session_1 2 7 0 2 3 1 3 0.0802748788328
user_63/session_1 2 9 0 3 4 1 4 0.0893072169886
user_63/session_1 2 9 1 4 -4 -1 3 0.0868992388265
user_63/session_1 2 9 0 -4 4 1 2 0.0770638264534
user_63/session_1 2 7 0 4 -3 -1 2 0.0781403565197
user_63/session_1 2 7 0 -3 -3 -1 1 0.0705058702662
user_63/session_1 2 5 0 -3 2 1 5 0.0507323026481
user_63/session_1 2 5 2 2 2 1 2 0.0914174251378
user_63/session_1 2 7 0 2 3 1 0 0.0923942940006
user_63/session_1 2 3 0 3 1 1 4 0.0538912550442
user_63/session_1 2 3 1 1 1 1 1 0.0638920599845
user_63/session_1 2 5 0 1 2 1 -1 0.0648423910497
user_6/session_1 2 7 0 0 -3 -1 3 0.301971627687
user_6/session_1 2 9 0 -3 4 1 4 0.382792937338
user_6/session_1 2 9 1 4 4 1 1 0.299429004366
user_6/session_1 2 5 0 4 -2 -1 1 0.2377312097
user_6/session_1 2 5 0 -2 2 1 0 0.249908912056
user_6/session_1 2 3 0 2 1 1 5 0.259377415166
user_6/session_1 2 3 2 1 1 1 2 0.229993849263
user_6/session_1 2 7 0 1 3 1 1 0.269305824135
user_6/session_1 2 5 0 3 2 1 0 0.257132273103
user_6/session_1 2 3 0 2 1 1 4 0.184073518988
user_6/session_1 2 3 1 1 1 1 1 0.232274977089
user_6/session_1 2 5 0 1 2 1 5 0.237201458221
user_6/session_1 2 5 2 2 2 1 2 0.198636786207
user_6/session_1 2 7 0 2 3 1 3 0.352608042563
user_6/session_1 2 9 0 3 -4 -1 4 0.17532640284
user_6/session_1 2 9 1 -4 -4 -1 3 0.255667706813
user_6/session_1 2 9 0 -4 -4 -1 2 0.417672962119
user_6/session_1 2 7 0 -4 -3 -1 2 0.17974234217
user_6/session_1 2 7 0 -3 -3 -1 1 0.203800268422
user_6/session_1 2 5 0 -3 2 1 5 0.251877346115
user_6/session_1 2 5 2 2 2 1 2 0.218483124266
user_6/session_1 2 7 0 2 3 1 0 0.241528974033
user_6/session_1 2 3 0 3 1 1 4 0.153979798694
user_6/session_1 2 3 1 1 1 1 1 0.251516798445
user_6/session_1 2 5 0 1 2 1 -1 0.44497350132
user_16/session_1 1 3 0 0 1 1 1 0.114908368529
user_16/session_1 1 5 0 1 -2 -1 2 0.0709245111896
user_16/session_1 1 7 0 -2 -3 -1 4 0.0975972046494
user_16/session_1 1 7 1 -3 -3 -1 2 0.0827924155224
user_16/session_1 1 7 0 -3 -3 -1 3 0.274720815599
user_16/session_1 1 9 0 -3 -4 -1 5 0.136627311001
user_16/session_1 1 9 2 -4 -4 -1 1 0.166578599859
user_16/session_1 1 5 0 -4 2 1 4 0.11376061076
user_16/session_1 1 5 1 2 2 1 0 0.0989731062039
user_16/session_1 1 3 0 2 1 1 0 0.0516027061977
user_16/session_1 1 3 0 1 1 1 2 0.0651576061295
user_16/session_1 1 7 0 1 -3 -1 4 0.0551379161914
user_16/session_1 1 7 1 -3 -3 -1 3 0.0776926037858
user_16/session_1 1 9 0 -3 -4 -1 5 0.0857062429117
user_16/session_1 1 9 2 -4 -4 -1 2 0.143980306239
user_16/session_1 1 7 0 -4 -3 -1 1 0.0852242912614
user_16/session_1 1 5 0 -3 2 1 4 0.110202173572
user_16/session_1 1 5 1 2 2 1 0 0.109762249974
user_16/session_1 1 3 0 2 1 1 1 0.102196640404
user_16/session_1 1 5 0 1 -2 -1 3 0.0687733918882
user_16/session_1 1 9 0 -2 -4 -1 5 0.0830394641613
user_16/session_1 1 9 2 -4 -4 -1 4 0.0991635111082
user_16/session_1 1 9 1 -4 -4 -1 1 0.119019089194
user_16/session_1 1 5 0 -4 2 1 0 0.104979881607
user_16/session_1 1 3 0 2 1 1 -1 0.0633064293624
user_24/session_1 2 5 0 0 2 1 0 0.0611510240452
user_24/session_1 2 3 0 2 1 1 1 0.0829193944323
user_24/session_1 2 5 0 1 2 1 5 0.0595051842687
user_24/session_1 2 5 2 2 2 1 2 0.0578852487547
user_24/session_1 2 7 0 2 3 1 3 0.0754683318954
user_24/session_1 2 9 0 3 -4 -1 2 0.106810718318
user_24/session_1 2 7 0 -4 3 1 5 0.0613764805554
user_24/session_1 2 7 2 3 -3 -1 1 0.0794214228655
user_24/session_1 2 5 0 -3 2 1 0 0.0521824722683
user_24/session_1 2 3 0 2 1 1 4 0.0556620891796
user_24/session_1 2 3 1 1 1 1 1 0.0638170618259
user_24/session_1 2 5 0 1 2 1 5 0.0846212521339
user_24/session_1 2 5 2 2 2 1 2 0.0508967085606
user_24/session_1 2 7 0 2 3 1 1 0.0838363144751
user_24/session_1 2 5 0 3 2 1 0 0.0795976436077
user_24/session_1 2 3 0 2 1 1 5 0.0734501071714
user_24/session_1 2 3 2 1 1 1 2 0.093825948062
user_24/session_1 2 7 0 1 3 1 3 0.0573381398047
user_24/session_1 2 9 0 3 -4 -1 4 0.0601727977368
user_24/session_1 2 9 1 -4 4 1 2 0.0765431835631
user_24/session_1 2 7 0 4 -3 -1 3 0.0980429047928
user_24/session_1 2 9 0 -3 4 1 2 0.0600467190075
user_24/session_1 2 7 0 4 3 1 4 0.0763303698646
user_24/session_1 2 7 1 3 3 1 1 0.0463724538304
user_24/session_1 2 5 0 3 2 1 -1 0.106029221818
user_52/session_1 1 7 0 0 3 1 3 0.067240172702
user_52/session_1 1 9 0 3 -4 -1 5 0.0333485558349
user_52/session_1 1 9 2 -4 -4 -1 3 0.0341679344027
user_52/session_1 1 9 0 -4 -4 -1 1 0.0369950023549
user_52/session_1 1 5 0 -4 -2 -1 0 0.0649845889706
user_52/session_1 1 3 0 -2 1 1 4 0.0594930843084
user_52/session_1 1 3 1 1 1 1 1 0.0899571108768
user_52/session_1 1 5 0 1 2 1 0 0.0775020774968
user_52/session_1 1 3 0 2 1 1 4 0.0578367189912
user_52/session_1 1 3 1 1 1 1 1 0.0739748376372
user_52/session_1 1 5 0 1 2 1 2 0.0788908393042
user_52/session_1 1 7 0 2 -3 -1 2 0.0557598479592
user_52/session_1 1 7 0 -3 3 1 5 0.0732752889121
user_52/session_1 1 7 2 3 3 1 1 0.0590361336511
user_52/session_1 1 5 0 3 2 1 2 0.0574349758502
user_52/session_1 1 7 0 2 -3 -1 4 0.0623381656958
user_52/session_1 1 7 1 -3 3 1 3 0.0673435305004
user_52/session_1 1 9 0 3 -4 -1 2 0.0520214025092
user_52/session_1 1 7 0 -4 3 1 5 0.0589336095325
user_52/session_1 1 7 2 3 -3 -1 2 0.0568775821317
user_52/session_1 1 7 0 -3 -3 -1 1 0.0559591201487
user_52/session_1 1 5 0 -3 2 1 0 0.0671087939041
user_52/session_1 1 3 0 2 1 1 4 0.0580004972441
user_52/session_1 1 3 1 1 1 1 2 0.0665369445294
user_52/session_1 1 7 0 1 -3 -1 -1 0.0592682993491
user_15/session_1 0 5 0 0 2 1 0 0.0724494764781
user_15/session_1 0 3 0 2 1 1 1 0.0355737905162
user_15/session_1 0 5 0 1 2 1 5 0.0559360854351
user_15/session_1 0 5 2 2 2 1 2 0.0507987109609
