user_23/session_1 7 1 -3 -1 3 -0.0121122329387
user_23/session_1 9 0 -3 -1 2 0.0144348469096
user_23/session_1 7 0 -4 1 1 0.014358362827
user_23/session_1 5 0 3 1 0 -0.0061789260021
user_23/session_1 3 0 2 1 4 -0.0062693078496
user_23/session_1 3 1 1 1 1 -0.0156865159621
user_23/session_1 5 0 1 1 5 0.0104945601833
user_23/session_1 5 2 2 1 0 0.0047064470722
user_23/session_1 3 0 2 1 4 -0.009987472415
user_23/session_1 3 1 1 1 0 0.0126354500922
user_23/session_1 3 0 1 1 1 -0.0024946564352
user_23/session_1 5 0 1 1 5 -0.0033988146136
user_23/session_1 5 2 2 1 2 -0.0002989944096
user_23/session_1 7 0 2 1 4 0.0229792192797
user_23/session_1 7 1 3 1 2 -0.0201003339243
user_23/session_1 7 0 3 1 3 0.0123079100991
user_23/session_1 9 0 3 -1 5 -0.0146904695167
user_23/session_1 9 2 -4 -1 1 0.0058159338849
user_23/session_1 5 0 -4 1 4 -0.0028429295508
user_23/session_1 5 1 2 1 2 0.0107687119732
user_23/session_1 7 0 2 1 3 -0.0119117125012
user_23/session_1 9 0 3 -1 5 0.0067342204626
user_23/session_1 9 2 -4 -1 3 -0.0082953002337
user_23/session_1 9 0 -4 1 -1 0.0472958229515
user_1/session_4 7 1 -3 1 3 -0.0434532890564
user_1/session_4 9 0 3 1 2 0.0167362092258
user_1/session_4 7 0 4 1 1 0.0018527487156
user_1/session_4 5 0 3 1 0 -0.001113827249
user_1/session_4 3 0 2 1 4 0.013349729029
user_1/session_4 3 1 1 1 1 -0.0299673021325
user_1/session_4 5 0 1 1 5 0.0169308412162
user_1/session_4 5 2 2 1 0 -0.0023175256579
user_1/session_4 3 0 2 1 4 -0.0427614734845
user_1/session_4 3 1 1 1 0 0.0263422969448
user_1/session_4 3 0 1 1 1 -0.0126626302251
user_1/session_4 5 0 1 1 5 0.0402937452226
user_1/session_4 5 2 2 -1 2 -0.0185475939042
user_1/session_4 7 0 -2 -1 4 0.0007995972436
user_1/session_4 7 1 -3 1 2 -0.0120419841204
user_1/session_4 7 0 3 1 3 0.0250770042653
user_1/session_4 9 0 3 -1 5 -0.0049889663037
user_1/session_4 9 2 -4 1 1 -0.0062776551402
user_1/session_4 5 0 4 1 4 0.032757680016
user_1/session_4 5 1 2 1 2 -0.0389619344733
user_1/session_4 7 0 2 1 3 0.0089114856981
user_1/session_4 9 0 3 -1 5 -0.039479245659
user_1/session_4 9 2 -4 -1 3 0.032290929348
user_1/session_4 9 0 -4 -1 -1 0.001318898657
user_34/session_1 9 0 3 -1 4 -0.0491048868966
user_34/session_1 9 1 -4 -1 1 -0.0128474417894
user_34/session_1 5 0 -4 1 1 0.0383953898412
user_34/session_1 5 0 2 1 0 -0.0149434109497
user_34/session_1 3 0 2 1 5 -0.0145977321916
user_34/session_1 3 2 1 1 2 0.008871699528
user_34/session_1 7 0 1 1 1 0.0256054869386
user_34/session_1 5 0 3 1 0 -0.0253662810506
user_34/session_1 3 0 2 1 4 0.005256972574
user_34/session_1 3 1 1 1 1 0.0171178993317
user_34/session_1 5 0 1 1 5 -0.0233541809728
user_34/session_1 5 2 2 1 2 0.0092885056546
user_34/session_1 7 0 2 1 3 -0.00730025266
user_34/session_1 9 0 3 -1 4 -0.0081047318283
user_34/session_1 9 1 -4 -1 3 0.0247885200749
user_34/session_1 9 0 -4 -1 2 -0.0152188515641
user_34/session_1 7 0 -4 1 2 -0.0104503934895
user_34/session_1 7 0 3 1 1 0.0155607985101
user_34/session_1 5 0 3 1 5 0.0224873670016
user_34/session_1 5 2 2 1 2 0.0014553971241
user_34/session_1 7 0 2 -1 0 -0.0268687697774
user_34/session_1 3 0 -3 1 4 0.0178223292109
user_34/session_1 3 1 1 1 1 -8.6452052e-05
user_34/session_1 5 0 1 1 -1 -0.0093037181851
user_57/session_1 7 0 2 1 4 -0.0245686714743
user_57/session_1 7 1 3 1 3 -0.0146203667606
user_57/session_1 9 0 3 -1 2 0.0188192261919
user_57/session_1 7 0 -4 1 1 -0.0286604046636
user_57/session_1 5 0 3 1 0 0.0019634934125
user_57/session_1 3 0 2 1 2 0.0428374038631
user_57/session_1 7 0 1 -1 3 -0.052458167273
user_57/session_1 9 0 -3 -1 5 -0.0216122043432
user_57/session_1 9 2 -4 -1 3 0.025019065931
user_57/session_1 9 0 -4 -1 4 -0.0076000058674
user_57/session_1 9 1 -4 -1 1 0.0246413480816
user_57/session_1 5 0 -4 -1 1 0.017000802056
user_57/session_1 5 0 -2 1 0 0.01026321459
user_57/session_1 3 0 2 1 5 -0.0241511714718
user_57/session_1 3 2 1 1 2 -0.002697149831
user_57/session_1 7 0 1 1 3 0.0225626642278
user_57/session_1 9 0 3 1 2 -0.0175369457513
user_57/session_1 7 0 4 1 1 -0.0199034764148
user_57/session_1 5 0 3 1 4 0.0193890574299
user_57/session_1 5 1 2 1 0 -0.0012806083529
user_57/session_1 3 0 2 1 4 -0.0019955316183
user_57/session_1 3 1 1 1 3 -0.0234671857252
user_57/session_1 9 0 1 -1 2 -0.0057885566473
user_57/session_1 7 0 -4 1 -1 0.0262964980699
user_26/session_1 5 0 1 1 2 -0.0345669946435
user_26/session_1 7 0 2 1 4 -0.0198868117676
user_26/session_1 7 1 3 1 2 -0.0139422520273
user_26/session_1 7 0 3 -1 3 -0.0139836085908
user_26/session_1 9 0 -3 -1 5 0.0274767713039
user_26/session_1 9 2 -4 -1 1 0.0028491956718
user_26/session_1 5 0 -4 1 4 -0.0199933843255
user_26/session_1 5 1 2 1 0 0.0343231971185
user_26/session_1 3 0 2 1 0 -0.0383208130793
user_26/session_1 3 0 1 1 2 0.040323756166
user_26/session_1 7 0 1 1 4 0.0379438583408
user_26/session_1 7 1 3 1 3 -0.0653897398655
user_26/session_1 9 0 3 -1 5 0.0217035567013
user_26/session_1 9 2 -4 1 2 0.0070457186824
user_26/session_1 7 0 4 1 1 -0.0279430149248
user_26/session_1 5 0 3 1 4 0.0280637764582
user_26/session_1 5 1 2 1 0 -0.0071323138907
user_26/session_1 3 0 2 1 1 0.0454024139431
user_26/session_1 5 0 1 1 3 -0.016072038859
user_26/session_1 9 0 2 -1 5 -0.0435214849906
user_26/session_1 9 2 -4 -1 4 0.0156567412561
user_26/session_1 9 1 -4 -1 1 -0.0365679808674
user_26/session_1 5 0 -4 1 0 0.0211097556892
user_26/session_1 3 0 2 1 -1 0.0209734507974
user_5/session_2 5 0 1 1 2 -0.0601975227192
user_5/session_2 7 0 2 -1 5 0.0049181662447
user_5/session_2 7 2 -3 1 1 0.0114756731915
user_5/session_2 5 0 3 1 0 -0.0026849745453
user_5/session_2 3 0 2 1 4 -0.0107443330786
user_5/session_2 3 1 1 1 2 0.0368228969332
user_5/session_2 7 0 1 1 3 -0.0145477993172
user_5/session_2 9 0 3 1 5 0.0005004430553
user_5/session_2 9 2 4 -1 3 -0.0012316881261
user_5/session_2 9 0 -4 -1 1 -0.0014379394109
user_5/session_2 5 0 -4 1 5 -0.0072477435343
user_5/session_2 5 2 2 -1 0 -0.0154230323474
user_5/session_2 3 0 -2 1 4 0.0380274953271
user_5/session_2 3 1 1 1 2 -0.0107577740055
user_5/session_2 7 0 1 1 5 0.0133243733371
user_5/session_2 7 2 3 1 2 -0.0069711680436
user_5/session_2 7 0 3 1 3 -0.0154724610855
user_5/session_2 9 0 3 -1 2 -0.0175112537004
user_5/session_2 7 0 -4 1 1 0.0387655744155
user_5/session_2 5 0 3 1 4 -0.0179988336102
user_5/session_2 5 1 2 -1 3 -0.0032080368635
user_5/session_2 9 0 -2 -1 2 -0.0036375230376
user_5/session_2 7 0 -4 -1 3 0.028511595476
user_5/session_2 9 0 -3 -1 -1 -0.0158657655098
user_42/session_1 7 0 3 -1 5 -0.0309298575608
user_42/session_1 7 2 -3 1 3 0.0332614349556
user_42/session_1 9 0 3 -1 1 -0.0166977895872
user_42/session_1 5 0 -4 1 4 0.0196648959205
user_42/session_1 5 1 2 1 1 -0.0024589643585
user_42/session_1 5 0 2 1 0 -0.0048901922575
user_42/session_1 3 0 2 1 5 -0.02622864248
user_42/session_1 3 2 1 1 3 -0.0028836958599
user_42/session_1 9 0 1 -1 4 -0.0043265866425
user_42/session_1 9 1 -4 -1 2 0.0010000822824
user_42/session_1 7 0 -4 1 1 0.0119134176234
user_42/session_1 5 0 3 1 0 -0.0036534357801
user_42/session_1 3 0 2 1 4 -0.0044303495964
user_42/session_1 3 1 1 1 1 0.0056147961772
user_42/session_1 5 0 1 -1 1 -0.0211797714245
user_42/session_1 5 0 -2 1 3 0.012985868231
user_42/session_1 9 0 2 -1 5 -0.0004729361145
user_42/session_1 9 2 -4 -1 3 -0.0105021807992
user_42/session_1 9 0 -4 -1 1 0.0028226746714
user_42/session_1 5 0 -4 1 0 0.0058730815634
user_42/session_1 3 0 2 1 2 -0.0161674063528
user_42/session_1 7 0 1 1 2 0.016837504353
user_42/session_1 7 0 3 -1 4 -0.0057483136383
