user_1/session_5 7 0 2 -1 4 0.003289375682
user_1/session_5 7 1 -3 1 3 -0.001153371155
user_1/session_5 9 0 3 -1 2 -0.00271754223
user_1/session_5 7 0 -4 1 1 0.009238793776
user_1/session_5 5 0 3 1 0 0.001065332553
user_1/session_5 3 0 2 1 2 -0.011260699853
user_1/session_5 7 0 1 -1 3 0.001892377517
user_1/session_5 9 0 -3 1 5 0.007611628104
user_1/session_5 9 2 4 -1 3 -0.009029098704
user_1/session_5 9 0 -4 1 4 0.012755188535
user_1/session_5 9 1 4 -1 1 -0.009754937443
user_1/session_5 5 0 -4 1 1 0.005295787774
user_1/session_5 5 0 2 1 0 -0.002129939372
user_1/session_5 3 0 2 1 5 -0.001942364297
user_1/session_5 3 2 1 1 2 0.00348418805
user_1/session_5 7 0 1 1 3 0.002534352064
user_1/session_5 9 0 3 -1 2 -0.005891343086
user_1/session_5 7 0 -4 -1 1 0.005125330425
user_1/session_5 5 0 -3 1 4 -0.005054796949
user_1/session_5 5 1 2 -1 0 -0.00355947896
user_1/session_5 3 0 -2 1 4 -0.002773434988
user_1/session_5 3 1 1 1 3 0.015909165613
user_1/session_5 9 0 1 1 2 -0.013159723396
user_1/session_5 7 0 4 -1 -1 0.00038091586
user_59/session_1 9 0 -3 -1 4 0.004104777929
user_59/session_1 9 1 -4 -1 1 -0.00649127057
user_59/session_1 5 0 -4 1 1 0.006071305982
user_59/session_1 5 0 2 1 0 -0.001253493532
user_59/session_1 3 0 2 1 5 -0.004583168711
user_59/session_1 3 2 1 1 2 -0.005141819536
user_59/session_1 7 0 1 1 1 0.007108012239
user_59/session_1 5 0 3 1 0 -0.000642542596
user_59/session_1 3 0 2 1 4 -0.001075175897
user_59/session_1 3 1 1 1 1 -0.005898175067
user_59/session_1 5 0 1 1 5 0.002069944552
user_59/session_1 5 2 2 1 2 0.000541140572
user_59/session_1 7 0 2 -1 3 0.000732970753
user_59/session_1 9 0 -3 1 4 0.008673275587
user_59/session_1 9 1 4 -1 3 0.000397383042
user_59/session_1 9 0 -4 1 2 0.004108057278
user_59/session_1 7 0 4 1 2 0.007456355439
user_59/session_1 7 0 3 1 1 -0.005506255673
user_59/session_1 5 0 3 1 5 -0.009321535731
user_59/session_1 5 2 2 1 2 -0.004753382025
user_59/session_1 7 0 2 -1 0 -0.003057581496
user_59/session_1 3 0 -3 1 4 0.013047589322
user_59/session_1 3 1 1 1 1 -0.003609338822
user_59/session_1 5 0 1 1 -1 -0.005047031514
user_8/session_1 5 0 1 1 4 0.042642567919
user_8/session_1 5 1 2 1 2 0.026195989153
user_8/session_1 7 0 2 1 3 -0.045356324118
user_8/session_1 9 0 3 1 4 -0.006052029366
user_8/session_1 9 1 4 1 1 0.002735996234
user_8/session_1 5 0 4 1 0 0.030865908972
user_8/session_1 3 0 2 1 4 -0.010709599991
user_8/session_1 3 1 1 1 2 0.056404956181
user_8/session_1 7 0 1 -1 0 -0.091908251765
user_8/session_1 3 0 -3 1 5 0.102838529026
user_8/session_1 3 2 1 1 1 -0.047487963719
user_8/session_1 5 0 1 1 2 -0.025366517554
user_8/session_1 7 0 2 -1 3 -0.023865866035
user_8/session_1 9 0 -3 1 4 -0.000663728518
user_8/session_1 9 1 4 1 2 -0.000597571131
user_8/session_1 7 0 4 1 0 0.012501340349
user_8/session_1 3 0 3 1 5 0.008127594672
user_8/session_1 3 2 1 1 1 -0.036579435585
user_8/session_1 5 0 1 1 0 0.055062509723
user_8/session_1 3 0 2 1 2 -0.017829681511
user_8/session_1 7 0 1 1 5 0.025567986118
user_8/session_1 7 2 3 -1 2 -0.027049074299
user_8/session_1 7 0 -3 1 1 0.017479106115
user_8/session_1 5 0 3 1 -1 -0.000332548304
user_63/session_1 9 0 3 1 4 -0.010082274616
user_63/session_1 9 1 4 -1 1 0.004382620293
user_63/session_1 5 0 -4 1 1 -0.001492563565
user_63/session_1 5 0 2 1 0 0.013662655131
user_63/session_1 3 0 2 1 5 -0.004094565048
user_63/session_1 3 2 1 1 2 -0.008747176487
user_63/session_1 7 0 1 -1 1 -0.007554766064
user_63/session_1 5 0 -3 1 0 -0.004542603404
user_63/session_1 3 0 2 1 4 0.016311212379
user_63/session_1 3 1 1 1 1 -0.008393288739
user_63/session_1 5 0 1 1 5 -0.006958087424
user_63/session_1 5 2 2 1 2 0.010209504279
user_63/session_1 7 0 2 1 3 -0.006464399079
user_63/session_1 9 0 3 1 4 0.004516169078
user_63/session_1 9 1 4 -1 3 -0.001203989081
user_63/session_1 9 0 -4 1 2 -0.004917706186
user_63/session_1 7 0 4 -1 2 0.000538265033
user_63/session_1 7 0 -3 -1 1 -0.003817243127
user_63/session_1 5 0 -3 1 5 -0.009886783809
user_63/session_1 5 2 2 1 2 0.020342561245
user_63/session_1 7 0 2 1 0 0.000488434431
user_63/session_1 3 0 3 1 4 -0.019251519478
user_63/session_1 3 1 1 1 1 0.00500040247
user_63/session_1 5 0 1 1 -1 0.000475165533
user_6/session_1 9 0 -3 1 4 0.040410654826
user_6/session_1 9 1 4 1 1 -0.041681966486
user_6/session_1 5 0 4 -1 1 -0.030848897333
user_6/session_1 5 0 -2 1 0 0.006088851178
